gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Hvul_g1121_1	DCP2.HG1.0:DCP2	1.0	DCP2	24.0
Nvec_NVE2240	DCP2.HG1.0:DCP2	1.0	DCP2	24.0
Scil_scict018945.1	DCP2.HG1.0:DCP2	1.0	DCP2	22.0
Horcal_Hcv1.av93.c2.g950.i1	DCP2.HG1.0:DCP2	1.0	DCP2	99.0
Cint_ENSCINT00000030771	DCP2.HG1.0:DCP2	1.0	DCP2	57.0
Dgig_XM_028555979.1	DCP2.HG1.0:DCP2	1.0	DCP2	22.0
Dmel_FBtr0304975	DCP2.HG1.0:DCP2	1.0	DCP2	48.0
Beraby_Baby_sb336329	DCP2.HG1.0:DCP2	1.0	DCP2	99.0
Coemet_Cmet_scaffold3560_01	DCP2.HG1.0:DCP2	1.0	DCP2	99.0
Bralan_BLAG02102354_5	DCP2.HG1.0:DCP2	1.0	DCP2	54.0
Tcas_TC000167_001	DCP2.HG1.0:DCP2	1.0	DCP2	48.0
Spis_XP_022799324_1	DCP2.HG1.0:DCP2	1.0	DCP2	24.0
Skow_XM_006814079.1	DCP2.HG1.0:DCP2	1.0	DCP2	53.0
Cgig_XM_034469177.1	DCP2.HG1.0:DCP2	1.0	DCP2	48.0
Gracom_Gcom_scaffold12658_01	DCP2.HG1.0:DCP2	1.0	DCP2	22.0
Tadh_TriadT22739	DCP2.HG1.0:DCP2	1.0	DCP2	59.0
Emue_Em0009g1153a.t1	DCP2.HG1.0:DCP2	1.0	DCP2	1.0
Aque_Aqu2.1.13161_001	DCP2.HG1.0:DCP2	1.0	DCP2	1.0
Gracom_Gcom_scaffold15099_01	DEAD.HG1.0:DDX23	100.0	DDX23	100.0
Dmel_FBtr0081072	DEAD.HG1.0:DDX23	100.0	DDX23	93.0
Spis_XP_022787329_1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Cint_ENSCINT00000003866	DEAD.HG1.0:DDX23	100.0	DDX23	99.0
Lampan_Lpan_C418643_01	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Adig_XM_015894843.1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Hhon_g06305.t1	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Bolinf_Binf_sb1231742	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Spur_XM_030990313.1	DEAD.HG1.0:DDX23	100.0	DDX23	98.0
Nvec_v1g228991	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Hsap_ENST00000308025	DEAD.HG1.0:DDX23	100.0	DDX23	100.0
Beraby_Baby_sb344975	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Mlei_ML0683.g25.i1	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Hvul_g7101_1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224580	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Mmus_ENSMUST00000003450	DEAD.HG1.0:DDX23	100.0	DDX23	100.0
Ocar_g657	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Cgig_XM_034453726.1	DEAD.HG1.0:DDX23	100.0	DDX23	93.0
Tadh_TriadT50105	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Aque_Aqu2.1.33607_001	DEAD.HG1.0:DDX23	100.0	DDX23	50.0
HoiH23_PlH23_001329-RA	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Nemnom_g2037.t1	DEAD.HG1.0:DDX23	100.0	DDX23	98.0
Skow_XM_006814007.1	DEAD.HG1.0:DDX23	100.0	DDX23	98.0
Emue_Em0004g349a.t1	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Spur_XM_030990309.1	DEAD.HG1.0:DDX23	100.0	DDX23	98.0
Exapal_XM_021040122.1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Tcas_TC014753_001	DEAD.HG1.0:DDX23	100.0	DDX23	93.0
Coemet_Cmet_scaffold9117_01	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
TrH2_TrispH2_004872-RA	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Adig_XM_015917440.1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Bralan_BLAG10000605_1	DEAD.HG1.0:DDX23	100.0	DDX23	93.0
Plajan_Pjan_C570528_01	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Dgig_XM_028543403.1	DEAD.HG1.0:DDX23	100.0	DDX23	82.0
Morvir_scaffold51.g45.t2	DEAD.HG1.0:DDX23	100.0	DDX23	98.0
Tetwil_g7066.t2	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Drer_ENSDART00000019620	DEAD.HG1.0:DDX23	100.0	DDX23	100.0
Horcal_Hcv1.av93.c13.g334.i1	DEAD.HG1.0:DDX23	100.0	DDX23	92.0
Scil_scict003932.1	DEAD.HG1.0:DDX23	100.0	DDX23	100.0
Hhon_g08361.t1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Adig_XM_015912867.1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Nemnom_g7897.t1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Morvir_scaffold20.g87.t1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Nvec_v1g210889	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Dgig_XM_028545997.1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Spis_XP_022794033_1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Exapal_XM_021046323.2	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Hvul_g18361_1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Gracom_Gcom_scaffold19050_01	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Emue_Em0011g523a.t1	DEAD.HG1.1:like:DDX41	100.0	NA	NA
TrH2_TrispH2_004438-RA	DEAD.HG1.1:like:DDX41	100.0	NA	NA
HoiH23_PlH23_001743-RA	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Tadh_TriadT55507	DEAD.HG1.1:like:DDX41	100.0	NA	NA
Bolinf_Binf_sb1244004	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
TrH2_TrispH2_007632-RA	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Scil_scict003121.1	DEAD.HG1.2:DDX41	100.0	DDX41	98.0
Emue_Em0013g572a.t1	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
Aque_Aqu2.1.38111_001	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
Hsap_ENST00000330503	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Adig_XM_015922121.1	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Dmel_FBtr0078967	DEAD.HG1.2:DDX41	100.0	DDX41	95.0
Drer_ENSDART00000159717	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Gracom_Gcom_C556014_01	DEAD.HG1.2:DDX41	100.0	DDX41	98.0
Spur_XM_791344.5	DEAD.HG1.2:DDX41	100.0	DDX41	93.0
Ocar_g5544	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Emue_Em0013g577a.t1	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
HoiH23_PlH23_007954-RA	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Emue_Em0013g574a.t1	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
Tcas_TC016289_001	DEAD.HG1.2:DDX41	100.0	DDX41	95.0
Hhon_g03349.t1	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Skow_XM_006816371.1	DEAD.HG1.2:DDX41	100.0	DDX41	93.0
Nemnom_g4917.t1	DEAD.HG1.2:DDX41	100.0	DDX41	71.0
Cgig_XM_011421663.2	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Aque_Aqu2.1.12620_001	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
Tadh_TriadT51106	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Spis_XP_022796505_1	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Hvul_g27012_1	DEAD.HG1.2:DDX41	100.0	DDX41	71.0
Exapal_XM_021036530.2	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Tetwil_g20026.t2	DEAD.HG1.2:DDX41	100.0	DDX41	99.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA148841	DEAD.HG1.2:DDX41	100.0	DDX41	95.0
Morvir_scaffold45.g77.t1	DEAD.HG1.2:DDX41	100.0	DDX41	71.0
Nvec_v1g248720	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Plajan_Pjan_scaffold23681_01	DEAD.HG1.2:DDX41	100.0	DDX41	75.0
Dgig_XM_028535515.1	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Bralan_BLAG03001116_1	DEAD.HG1.2:DDX41	100.0	DDX41	93.0
Nvec_v1g158506	DEAD.HG1.2:DDX41	100.0	DDX41	46.0
Cint_ENSCINT00000016781	DEAD.HG1.2:DDX41	100.0	DDX41	95.0
Mmus_ENSMUST00000224765	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Bolinf_Binf_sb1244005	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Bolinf_Binf_sb1231425	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Vmul_SimC401364	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Lampan_Lpan_C415379_01	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Coemet_Cmet_scaffold15753_01	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Horcal_Hcv1.av93.c4.g138.i1	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Vmul_sbMO450641	DEAD.HG1.2:DDX41	100.0	DDX41	100.0
Bolinf_Binf_sb1221851	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Hhon_g02795.t1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Spis_XP_022779352_1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Aque_Aqu2.1.20113_001	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Emue_Em0009g1093a.t1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Adig_XM_015918340.1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Gracom_Gcom_scaffold3950_01	DEAD.HG1.3:DDX59	100.0	DDX59	83.0
Hvul_g1180_1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Hsap_ENST00000331314	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Skow_XM_006813939.1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Bralan_BLAG02001665_1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
HoiH23_PlH23_006199-RA	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Tadh_TriadT23332	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Nemnom_g3470.t1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Aque_Aqu2.1.06285_001	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Exapal_XM_021055806.2	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Tetwil_g7231.t1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Dgig_XM_028555513.1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Bralan_BLAG02001660_1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Mmus_ENSMUST00000027655	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
TrH2_TrispH2_004820-RA	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Spur_XM_030976446.1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Gracom_Gcom_scaffold3951_01	DEAD.HG1.3:DDX59	100.0	DDX59	83.0
Drer_ENSDART00000105600	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Nvec_v1g236351	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Gracom_Gcom_scaffold3952_01	DEAD.HG1.3:DDX59	100.0	DDX59	83.0
Morvir_scaffold303.g22.t1	DEAD.HG1.3:DDX59	100.0	DDX59	99.0
Bolinf_Binf_sb1167539	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Horcal_Hcv1.av93.c11.g515.i1	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Vmul_sbMO414641	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Vmul_sbMO367152	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Lampan_Lpan_C418057_01	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Horcal_Hcv1.av93.c11.g541.i1	DEAD.HG1.3:DDX59	100.0	DDX59	100.0
Aque_Aqu2.1.27790_001	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Plajan_Pjan_scaffold17678_01	DEAD.HG1.4:DDX46	100.0	DDX46	63.0
Morvir_scaffold55.g40.t1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Skow_XM_006823984.1	DEAD.HG1.4:DDX46	100.0	DDX46	28.0
TrH2_TrispH2_000739-RA	DEAD.HG1.4:DDX46	100.0	DDX46	79.0
Exapal_XM_028663877.1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Hvul_g15910_1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Cgig_XM_011453610.3	DEAD.HG1.4:DDX46	100.0	DDX46	42.0
Mmus_ENSMUST00000172272	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Exapal_XM_021052283.2	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Horcal_Hcv1.av93.c1.g97.i1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Ocar_g9964	DEAD.HG1.4:DDX46	100.0	DDX46	63.0
Hsap_ENST00000452510	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Adig_XM_015916739.1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Tcas_TC005373_001	DEAD.HG1.4:DDX46	100.0	DDX46	42.0
Bralan_BLAG15000381_1	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Beraby_Baby_sb349382	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Spis_XP_022782538_1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Lampan_Lpan_10219_01	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Beraby_Baby_sb349383	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Plajan_Pjan_scaffold17679_01	DEAD.HG1.4:DDX46	100.0	DDX46	63.0
Scil_scict021651.1	DEAD.HG1.4:DDX46	100.0	DDX46	59.0
Spur_XM_030979884.1	DEAD.HG1.4:DDX46	100.0	DDX46	41.0
Nemnom_g12279.t1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Dmel_FBtr0074011	DEAD.HG1.4:DDX46	100.0	DDX46	42.0
Bolinf_Binf_sb1225568	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Vmul_sbMO456683	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Nvec_v1g164776	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Dgig_XM_028535159.1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Coemet_Cmet_scaffold3174_01	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
HoiH23_PlH23_008350-RA	DEAD.HG1.4:DDX46	100.0	DDX46	79.0
Gracom_Gcom_C559312_01	DEAD.HG1.4:DDX46	100.0	DDX46	59.0
Tadh_TriadT30653	DEAD.HG1.4:DDX46	100.0	DDX46	79.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA167508	DEAD.HG1.4:DDX46	100.0	DDX46	42.0
Cint_ENSCINT00000013980	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Drer_ENSDART00000164315	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Mlei_ML1465.g9.i1	DEAD.HG1.4:DDX46	100.0	DDX46	75.0
Tetwil_g5411.t1	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Emue_Em0009g187a.t1	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Tetwil_g17550.t1	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Tetwil_g11026.t1	DEAD.HG1.4:DDX46	100.0	DDX46	100.0
Horcal_Hcv1.av93.c1.g1471.i1	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Spur_XM_030990482.1	DEAD.HG1.5:DDX42	100.0	DDX42	70.0
Hvul_g8475_1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Hsap_ENST00000389924	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Adig_XM_015895448.1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Ocar_g1600	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Cint_ENSCINT00000003726	DEAD.HG1.5:DDX42	100.0	DDX42	87.0
Spis_XP_022787459_1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Cgig_XM_011414657.3	DEAD.HG1.5:DDX42	100.0	DDX42	70.0
Gracom_Gcom_scaffold11171_01	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA155002	DEAD.HG1.5:DDX42	100.0	DDX42	70.0
Hhon_g09751.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Skow_XM_002732763.2	DEAD.HG1.5:DDX42	100.0	DDX42	70.0
TrH2_TrispH2_007130-RA	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Adig_XM_015895440.1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Nvec_v1g97621	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Scil_scict020003.4	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Mmus_ENSMUST00000021046	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Exapal_XM_021061651.2	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Drer_ENSDART00000127297	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Emue_Em0004g1459a.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Tetwil_g11980.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Tcas_TC006173_001	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Plajan_Pjan_scaffold23568_01	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Bralan_BLAG10000384_1	DEAD.HG1.5:DDX42	100.0	DDX42	69.0
Aque_Aqu2.1.19537_001	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Spur_XM_030980419.1	DEAD.HG1.5:DDX42	100.0	DDX42	70.0
Emue_Em0004g1422a.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Nemnom_g15759.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Morvir_scaffold51.g40.t1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Dmel_FBtr0076274	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
HoiH23_PlH23_002983-RA	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Dgig_XM_028548852.1	DEAD.HG1.5:DDX42	100.0	DDX42	61.0
Lampan_Lpan_C419691_01	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Mlei_ML0691.g14.i1	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344596	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Coemet_Cmet_C606070_01	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Vmul_sbMO456228	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344595	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344599	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Bolinf_Binf_sb1249854	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344600	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344597	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Bolinf_Binf_sb1249558	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Horcal_Hcv1.av93.c1.g1471.i2	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Beraby_Baby_sb344598	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Bolinf_Binf_sb1249853	DEAD.HG1.5:DDX42	100.0	DDX42	100.0
Scil_scict020427.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	100.0
Lampan_Lpan_C410487_01	DEAD.HG1.6:TDRD12	100.0	TDRD12	80.0
Tcas_TC031042_001	DEAD.HG1.6:TDRD12	100.0	TDRD12	80.0
Bralan_BLAG07000820_1	DEAD.HG1.6:TDRD12	100.0	TDRD12	92.0
Emue_Em0023g950a.t1	DEAD.HG1.6:TDRD12	100.0	TDRD12	80.0
Dgig_XM_028536032.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Hvul_g13667_1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Ocar_g2976	DEAD.HG1.6:TDRD12	100.0	TDRD12	92.0
Spur_XM_030975410.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Spis_XP_022794068_1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Plajan_Pjan_scaffold4546_01	DEAD.HG1.6:TDRD12	100.0	TDRD12	92.0
Drer_ENSDART00000191647	DEAD.HG1.6:TDRD12	100.0	TDRD12	100.0
Exapal_XM_021038773.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Morvir_scaffold10.g77.t1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Cgig_XM_011440204.3	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Spur_XM_030975994.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Skow_XM_006814056.1	DEAD.HG1.6:TDRD12	100.0	TDRD12	92.0
Nemnom_g14933.t1	DEAD.HG1.6:TDRD12	100.0	TDRD12	89.0
Hsap_ENST00000647536	DEAD.HG1.6:TDRD12	100.0	TDRD12	100.0
Aque_Aqu2.1.28843_001	DEAD.HG1.6:TDRD12	100.0	TDRD12	80.0
Mmus_ENSMUST00000193633	DEAD.HG1.6:TDRD12	100.0	TDRD12	100.0
Tcas_TC002986_001	DEAD.HG1.6:TDRD12	100.0	TDRD12	80.0
Vmul_sbMO479582	DEAD.HG1.7:like:DDX3X/DDX3Y/DDX4	100.0	NA	NA
Vmul_sbMO479586	DEAD.HG1.7:like:DDX3X/DDX3Y/DDX4	100.0	NA	NA
Exapal_XM_021047224.2	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Gracom_Gcom_C555332_01	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Vmul_sbMO461414	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Dmel_FBtr0075170	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Vmul_SimC399534	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Mlei_ML1721.g18.i1	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Bolinf_Binf_sb1245875	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Morvir_scaffold245.g23.t1	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
HoiH23_PlH23_004624-RA	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Beraby_Baby_sb335432	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Bralan_BLAG01001801_1	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Spur_XM_030992231.1	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Hvul_g23519_1	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Tetwil_g5565.t2	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Beraby_Baby_sb335433	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Aque_Aqu2.1.34419_001	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Dgig_XM_028541079.1	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Nemnom_g11358.t1	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Cgig_XM_011418305.3	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Bolinf_Binf_sb1243129	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Mmus_ENSMUST00000049257	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Emue_Em0015g1045a.t1	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Coemet_Cmet_C597841_01	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Drer_ENSDART00000171977	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Bolinf_Binf_sb1243130	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Scil_scict014618.1	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Tadh_TriadT33010	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Cint_ENSCINT00000028465	DEAD.HG1.8:DDX52	100.0	DDX52	52.0
Horcal_Hcv1.av93.c7.g355.i2	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Plajan_Pjan_scaffold21033_01	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Ocar_g463	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
TrH2_TrispH2_005527-RA	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Hsap_ENST00000617633	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Lampan_Lpan_904_01	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Bolinf_Binf_sb1245874	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Tcas_TC002912_001	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Hhon_g03376.t1	DEAD.HG1.8:DDX52	100.0	DDX52	9.0
Skow_XM_002740962.2	DEAD.HG1.8:DDX52	100.0	DDX52	99.0
Horcal_Hcv1.av93.c7.g355.i1	DEAD.HG1.8:DDX52	100.0	DDX52	5.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA187719	DEAD.HG1.8:DDX52	100.0	DDX52	95.0
Adig_XM_015905023.1	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Spis_XP_022794288_1	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Nvec_v1g116885	DEAD.HG1.8:DDX52	100.0	DDX52	100.0
Hvul_g19179_1	DEAD.HG1.9:like:DDX43/DDX53	100.0	NA	NA
Beraby_Baby_sb340067	DEAD.HG1.9:like:DDX43/DDX53	100.0	NA	NA
Beraby_Baby_sb340068	DEAD.HG1.9:like:DDX43/DDX53	100.0	NA	NA
Beraby_Baby_sb341616	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	21.0/21.0
Gracom_Gcom_C530862_01	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	54.0/54.0
Drer_ENSDART00000055492	DEAD.HG1.10:DDX5/DDX17	21.0	DDX5	100.0
Emue_Em0020g1025a.t1	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	24.0/24.0
Hsap_ENST00000396821	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17	100.0
Hsap_ENST00000225792	DEAD.HG1.10:DDX5/DDX17	21.0	DDX5	100.0
Dgig_XM_028539346.1	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	24.0/24.0
Tcas_TC010324_001	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	60.0/60.0
Drer_ENSDART00000129202	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17	100.0
Dmel_FBtr0071132	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	60.0/60.0
Cgig_XM_011437017.3	DEAD.HG1.10:DDX5/DDX17	21.0	DDX17/DDX5	90.0/90.0
