gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Nemnom_g16042.t1	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	40.0/40.0
Mmus_ENSMUST00000110534	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4B	100.0
Morvir_scaffold258.g30.t2	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	40.0/40.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA146844	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	100.0/100.0
Aque_Aqu2.1.37940_001	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	53.0/53.0
TrH2_TrispH2_002364-RA	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	100.0/100.0
Tadh_TriadT57024	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	100.0/100.0
Hhon_g07460.t1	ARID_BRIGHT.HG1.1:ARID4A/ARID4B	100.0	ARID4A/ARID4B	100.0/100.0
Scil_scict017668.1	ARID_BRIGHT.HG1.2:like:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	100.0	NA	NA
Gracom_Gcom_C561304_01	ARID_BRIGHT.HG1.2:like:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	100.0	NA	NA
HoiH23_PlH23_000296-RA	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0/68.0/68.0/68.0/68.0
Hvul_g30963_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Bralan_BLAG02001085_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	86.0/86.0/86.0
Morvir_scaffold94.g37.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Dgig_XM_028555890.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	94.0/94.0/94.0
Drer_ENSDART00000182732	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A	100.0
Aque_Aqu2.1.21264_001	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	82.0/82.0/82.0
Nvec_v1g139771	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Spis_XP_022780438_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	94.0/94.0/94.0
Hsap_ENST00000622429	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3B	100.0
Cgig_XM_011456832.3	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Drer_ENSDART00000164274	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA64285	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	86.0/86.0/86.0
Dmel_FBtr0072073	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	56.0/56.0/56.0
Morvir_scaffold383.g4.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Bralan_BLAG01000632_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	89.0/89.0
Aque_Aqu2.1.18282_001	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Mmus_ENSMUST00000019708	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A	100.0
Hsap_ENST00000324856	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A	100.0
Cgig_XM_011426362.3	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	86.0/86.0/86.0
Nemnom_g1752.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Adig_XM_015895881.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	94.0/94.0/94.0
Mmus_ENSMUST00000232180	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1B	100.0
Scil_scict014020.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	88.0/88.0/88.0
Drer_ENSDART00000179139	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A	100.0
Skow_XM_006815832.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	86.0/86.0/86.0
Mmus_ENSMUST00000084698	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3C	100.0
Drer_ENSDART00000097546	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	NA	NA
Tetwil_g19837.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	82.0/82.0/82.0
Emue_Em0023g659a.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Gracom_Gcom_C555070_01	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	88.0/88.0/88.0
Spis_XP_022794916_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Nvec_v1g91926	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	94.0/94.0/94.0
Hsap_ENST00000378909	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3C	100.0
Hvul_g16394_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Nemnom_g3483.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Mmus_ENSMUST00000004780	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3B	100.0
Coemet_Cmet_scaffold17036_01	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Skow_XM_006815052.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Exapal_XM_021058682.2	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	94.0/94.0/94.0
Morvir_scaffold110.g50.t2	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	100.0/100.0/100.0
Nemnom_g5975.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Lampan_Lpan_C420653_01	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Spur_XM_011671268.2	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	56.0/56.0/56.0
Vmul_Simscaffold13190_01	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Adig_XM_015903693.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Hsap_ENST00000636930	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1B	100.0
Tcas_TC033868_002	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	56.0/56.0/56.0
Hsap_ENST00000263620	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A	100.0
Drer_ENSDART00000165603	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3B	100.0
Horcal_Hcv1.av93.c3.g800.i1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Tcas_TC013586_001	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Hvul_g1518_1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Mlei_ML1613.g6.i1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA226262	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Mmus_ENSMUST00000145664	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A	100.0
Cint_ENSCINT00000037143	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	56.0/56.0/56.0
Dmel_FBtr0089581	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Plajan_Pjan_C572806_01	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Drer_ENSDART00000159969	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A	100.0
Dgig_XM_028555770.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Spur_XM_011682100.2	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	99.0/99.0
Exapal_XM_021058593.2	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	74.0/74.0
Scil_scict012870.1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID3A/ARID3B/ARID3C	88.0/88.0/88.0
Ocar_g2013	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B	79.0/79.0
Tadh_TriadT17654	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0/68.0/68.0/68.0/68.0
Hhon_g05390.t1	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0/68.0/68.0/68.0/68.0
TrH2_TrispH2_008989-RA	ARID_BRIGHT.HG1.3:ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0	ARID1A/ARID1B/ARID3A/ARID3B/ARID3C	68.0/68.0/68.0/68.0/68.0
Mlei_ML0490.g15.i1	ARID_BRIGHT.HG1.4:like:JARID2/KDM5A/KDM5B/KDM5C/KDM5D	100.0	NA	NA
Lampan_Lpan_C399223_01	ARID_BRIGHT.HG1.4:like:JARID2/KDM5A/KDM5B/KDM5C/KDM5D	100.0	NA	NA
Coemet_Cmet_scaffold16082_01	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Nemnom_g13007.t1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Cgig_XM_011439620.3	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Adig_XM_015901084.1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198746	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Bralan_BLAG10000646_1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Nvec_NVE18085	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Spis_XP_022789287_1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Hvul_g5001_1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Nvec_NVE22947	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Dgig_XM_028541180.1	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Vmul_Simscaffold8166_01	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Lampan_Lpan_11320_01	ARID_BRIGHT.HG1.5:like:ARID5A/ARID5B	96.0	NA	NA
Plajan_Pjan_C568694_01	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	100.0/100.0
Exapal_XM_021041398.2	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Drer_ENSDART00000076483	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	NA	NA
Drer_ENSDART00000115398	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A	100.0
Spis_XP_022779056_1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Hhon_g03330.t1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Tcas_TC032250_001	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	85.0/85.0
Dgig_XM_028535632.1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Spur_XM_030986110.1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	35.0/35.0
Cgig_XM_011442621.3	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	88.0/88.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA220448	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	88.0/88.0
Skow_XM_002733954.2	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	73.0/73.0
HoiH23_PlH23_003769-RA	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
TrH2_TrispH2_007628-RA	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Bralan_BLAG03002182_1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	82.0/82.0
Adig_XM_015923849.1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Nvec_v1g81183	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	94.0/94.0
Nemnom_g4647.t1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	95.0/95.0
Cint_ENSCINT00000024745	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	35.0/35.0
Drer_ENSDART00000054092	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5B	100.0
Mmus_ENSMUST00000115031	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A	100.0
Mmus_ENSMUST00000219238	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5B	100.0
Drer_ENSDART00000142431	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	NA	NA
Morvir_scaffold21.g12.t2	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	95.0/95.0
Hsap_ENST00000357485	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A	100.0
Hvul_g7519_1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	95.0/95.0
Spur_XM_030985898.1	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	35.0/35.0
Hsap_ENST00000279873	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5B	100.0
Aque_Aqu2.1.38173_001	ARID_BRIGHT.HG1.6:ARID5A/ARID5B	100.0	ARID5A/ARID5B	95.0/95.0
Gracom_Gcom_scaffold16528_01	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
HoiH23_PlH23_003334-RA	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Horcal_Hcv1.av93.c10.g512.i1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Tadh_TriadT55681	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Dgig_XM_028554169.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Spis_XP_022781073_1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Beraby_Baby_sb343095	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Tcas_TC002791_001	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
Coemet_Cmet_scaffold19438_01	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
TrH2_TrispH2_001569-RA	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Spur_XM_030975577.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Drer_ENSDART00000187489	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	100.0
Hvul_g7761_1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Beraby_Baby_sb343092	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Dmel_FBtr0076468	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
Skow_XM_006818213.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
Exapal_XM_021060662.2	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Nvec_v1g239891	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Nemnom_g12382.t1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Mmus_ENSMUST00000044608	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	100.0
Cgig_XM_034479902.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Beraby_Baby_sb343090	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Bralan_BLAG07000047_1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
Horcal_Hcv1.av93.c10.g512.i2	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Hhon_g08230.t1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Vmul_Simscaffold15436_01	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Mlei_ML0735.g2.i1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Adig_XM_015925328.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Hsap_ENST00000341776	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	100.0
Drer_ENSDART00000089836	ARID_BRIGHT.HG1.7:JARID2	99.0	NA	NA
Morvir_scaffold265.g17.t1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	90.0
Scil_scict024388.1	ARID_BRIGHT.HG1.7:JARID2	99.0	JARID2	99.0
Hvul_g22450_1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	100.0/100.0/100.0/100.0
Horcal_Hcv1.av93.c2.g1025.i2	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Scil_scict020385.4	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Morvir_scaffold403.g25.t1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	59.0/59.0/59.0/59.0
HoiH23_PlH23_004228-RA	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Mlei_ML0427.g6.i1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Hsap_ENST00000399788	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A	100.0
Exapal_XM_021053763.1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	59.0/59.0/59.0/59.0
Drer_ENSDART00000127053	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5C/KDM5D	100.0/100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA147496	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	62.0/62.0/62.0/62.0
Spur_XM_030972087.1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	94.0/94.0/94.0/94.0
Hsap_ENST00000375401	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5C	100.0
Hsap_ENST00000367264	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5B	100.0
Gracom_Gcom_C561330_01	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Lampan_Lpan_2467_01	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Coemet_Cmet_scaffold14127_01	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Nemnom_g17149.t1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	59.0/59.0/59.0/59.0
Dmel_FBtr0079231	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	65.0/65.0/65.0/65.0
Mmus_ENSMUST00000047714	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5B	100.0
Cint_ENSCINT00000035828	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	60.0/60.0/60.0/60.0
Aque_Aqu2.1.34136_001	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Cgig_XM_011449158.3	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	94.0/94.0/94.0/94.0
Plajan_Pjan_scaffold21776_01	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Spis_XP_022801801_1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	59.0/59.0/59.0/59.0
Scil_scict018639.1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Mmus_ENSMUST00000055032	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5D	100.0
Emue_Em0001g235a.t1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
Hsap_ENST00000541639	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5D	100.0
Mmus_ENSMUST00000112584	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5C	100.0
Dgig_XM_028542156.1	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	59.0/59.0/59.0/59.0
Gracom_Gcom_C561508_01	ARID_BRIGHT.HG1.8:KDM5A/KDM5B/KDM5C/KDM5D	100.0	KDM5A/KDM5B/KDM5C/KDM5D	48.0/48.0/48.0/48.0
