gene	gene_module	membership_score	gene_name	pfam
TrH2_TrispH2_006663	darkred	0.663	spindle_apparatus_coiled_coil_protein_1	
TrH2_orphan_843	darkred	0.658	NA	NA
TrH2_TrispH2_001494	darkred	0.657	PIGY_upstream_reading_frame	
TrH2_TrispH2_008484	darkred	0.654	CYP3A7_CYP3A51P_readthrough	p450/
TrH2_TrispH2_004348	darkred	0.652		
TrH2_TrispH2_012063	darkred	0.65		
TrH2_TrispH2_006945	darkred	0.649	HCK_proto_oncogene_Src_family_tyrosine_kinase	SH2/Ank_2/Ank/SH2/Pkinase_Tyr/
TrH2_TrispH2_001513	darkred	0.648		
TrH2_TrispH2_011948	darkred	0.645	xanthine_dehydrogenase	Fer2/Fer2_2/
TrH2_orphan_1088	darkred	0.635	NA	NA
TrH2_TrispH2_010684	darkred	0.632	LanC_like_2	LANC_like/
TrH2_TrispH2_006564	darkred	0.624		TPR_12/TPR_12/TPR_12/
TrH2_TrispH2_008606	darkred	0.622	sphingomyelin_phosphodiesterase_4	mit_SMPDase/
TrH2_TrispH2_009922	darkred	0.619	ATP_binding_cassette_subfamily_C_member_1	MTABC_N/ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/
TrH2_TrispH2_006500	darkred	0.616	adhesion_G_protein_coupled_receptor_B2	7tm_2/
TrH2_TrispH2_008440	darkred	0.61	DnaJ_heat_shock_protein_family_Hsp40_member_C11	DnaJ/DUF3395/
TrH2_TrispH2_007624	darkred	0.609		
TrH2_TrispH2_007464	darkred	0.605		
TrH2_TrispH2_009173	darkred	0.603	programmed_cell_death_2_like	PDCD2_C/
TrH2_TrispH2_000345	darkred	0.601	glycogen_phosphorylase_B	Phosphorylase/
TrH2_TrispH2_010685	darkred	0.601	translational_activator_of_cytochrome_c_oxidase_I	Transcrip_reg/
TrH2_TrispH2_001941	darkred	0.601	SEC63_homolog_protein_translocation_regulator	DnaJ/Sec63/Sec63/
TrH2_TrispH2_002937	darkred	0.6	NA	zf-BED/DUF659/Dimer_Tnp_hAT/
TrH2_TrispH2_002108	darkred	0.594	GINS_complex_subunit_4	Sld5/SLD5_C/
TrH2_TrispH2_009005	darkred	0.592	ribosomal_protein_S6_kinase_A2	Pkinase/Pkinase_C/Pkinase/
TrH2_TrispH2_011769	darkred	0.591	cytochrome_P450_family_4_subfamily_F_member_12	p450/p450/p450/
TrH2_TrispH2_010391	darkred	0.589	zinc_finger_HIT_type_containing_6	
TrH2_TrispH2_002706	darkred	0.588	SNF2_histone_linker_PHD_RING_helicase	SNF2_N/Helicase_C/
TrH2_TrispH2_003341	darkred	0.585	dynamin_binding_protein	SH3_1/SH3_2/RhoGEF/BAR/
TrH2_orphan_47	darkred	0.581	NA	NA
TrH2_TrispH2_003935	darkred	0.579	DEAD_box_helicase_49	DEAD/Helicase_C/
TrH2_orphan_1667	darkred	0.578	NA	NA
TrH2_TrispH2_008526	darkred	0.576		TFIIIC_delta/
TrH2_TrispH2_002924	darkred	0.575	BLM_RecQ_like_helicase	DEAD/Helicase_C/RecQ_Zn_bind/RQC/HRDC/
TrH2_TrispH2_005027	darkred	0.574	DNA_polymerase_mu	DNA_pol_lambd_f/DNA_pol_B_palm/DNA_pol_B_thumb/
TrH2_TrispH2_003566	darkred	0.57	non_SMC_condensin_I_complex_subunit_G	UVR/Cnd3/
TrH2_TrispH2_000507	darkred	0.569	RNA_polymerase_I_subunit_A	RNA_pol_Rpb1_1/RNA_pol_Rpb1_2/RNA_pol_Rpb1_3/RNA_pol_Rpb1_4/RNA_pol_Rpb1_5/
TrH2_TrispH2_003782	darkred	0.568	neurocalcin_delta	ZZ/EF-hand_1/EF-hand_7/
TrH2_TrispH2_008116	darkred	0.567	GRIP_and_coiled_coil_domain_containing_2	Rab_bind/GRIP/
TrH2_TrispH2_005535	darkred	0.567	RAB21_member_RAS_oncogene_family	Ras/
TrH2_orphan_1566	darkred	0.565	NA	NA
TrH2_TrispH2_008707	darkred	0.565	cytochrome_P450_family_3_subfamily_A_member_4	p450/
TrH2_TrispH2_002613	darkred	0.563	VPS52_subunit_of_GARP_complex	Vps52/
TrH2_TrispH2_004933	darkred	0.563	striatin_interacting_protein_1	N1221/DUF3402/DUF3402/
TrH2_TrispH2_007535	darkred	0.562	choline_ethanolamine_phosphotransferase_1	CDP-OH_P_transf/
TrH2_TrispH2_005569	darkred	0.562	apoptotic_peptidase_activating_factor_1	NB-ARC/APAF1_C/
TrH2_TrispH2_010775	darkred	0.561	hydroxypyruvate_isomerase_putative	AP_endonuc_2/
TrH2_TrispH2_000484	darkred	0.56	ketohexokinase	PfkB/
TrH2_TrispH2_004747	darkred	0.558	base_methyltransferase_of_25S_rRNA_2_homolog	Bmt2/
TrH2_TrispH2_006395	darkred	0.557	ankyrin_repeat_and_FYVE_domain_containing_1	BTB/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/FYVE/
TrH2_TrispH2_000390	darkred	0.547	DEAD_box_helicase_55	DEAD/Helicase_C/DUF4217/
TrH2_TrispH2_000131	darkred	0.546	transport_and_golgi_organization_6_homolog	RTP1_C1/RTP1_C2/
TrH2_TrispH2_005467	darkred	0.546	hyaluronan_mediated_motility_receptor	HMMR_N/HMMR_C/
TrH2_TrispH2_000202	darkred	0.545	hydroxysteroid_17_beta_dehydrogenase_4	adh_short/MaoC_dehydratas/SCP2/
TrH2_TrispH2_006673	darkred	0.542	WAPL_cohesin_release_factor	WAPL/
TrH2_TrispH2_000404	darkred	0.539	purinergic_receptor_P2X_4	P2X_receptor/
TrH2_TrispH2_007967	darkred	0.533	glutaminyl_tRNA_amidotransferase_subunit_QRSL1	Amidase/
TrH2_TrispH2_002761	darkred	0.531		DUF4602/
TrH2_TrispH2_002892	darkred	0.53	citron_rho_interacting_serine_threonine_kinase	Pkinase/PH/
TrH2_TrispH2_002917	darkred	0.527		
TrH2_TrispH2_000061	darkred	0.527	cyclin_dependent_kinase_17	Pkinase/
TrH2_TrispH2_002397	darkred	0.526	polyribonucleotide_nucleotidyltransferase_1	RNase_PH/RNase_PH_C/RNase_PH/KH_1/
TrH2_TrispH2_010389	darkred	0.525	structural_maintenance_of_chromosomes_6	AAA_23/
TrH2_TrispH2_001230	darkred	0.524		
TrH2_TrispH2_000296	darkred	0.524	diphthamide_biosynthesis_1	Diphthamide_syn/
TrH2_TrispH2_001246	darkred	0.522	GTP_dependent_ribosome_recycling_factor_mitochondrial_2	GTP_EFTU/EFG_III/EFG_IV/EFG_C/
TrH2_TrispH2_010427	darkred	0.521	TAR_HIV_1_RNA_binding_protein_1	SpoU_methylase/
TrH2_TrispH2_002220	darkred	0.52	coiled_coil_domain_containing_93	CCDC93_CC/
TrH2_TrispH2_006849	darkred	0.514	tRNA_yW_synthesizing_protein_1_homolog	Flavodoxin_1/Radical_SAM/Wyosine_form/
TrH2_TrispH2_004037	darkred	0.513	claspin	
TrH2_TrispH2_001990	darkred	0.512		
TrH2_TrispH2_002245	darkred	0.511	diacylglycerol_lipase_beta	Lipase_3/
TrH2_TrispH2_006951	darkred	0.511	farnesyltransferase_CAAX_box_beta	Prenyltrans/Prenyltrans/Prenyltrans/Prenyltrans/
TrH2_TrispH2_001242	darkred	0.51	zinc_finger_protein_330	NOA36/
TrH2_TrispH2_006514	darkred	0.508	StAR_related_lipid_transfer_domain_containing_7	START/
TrH2_TrispH2_010169	darkred	0.507	chromosome_12_open_reading_frame_4	DUF2362/
TrH2_TrispH2_009680	darkred	0.504		SpoU_methylase/
TrH2_TrispH2_011786	darkred	0.502	phospholipid_scramblase_2	Scramblase/
TrH2_TrispH2_011551	darkred	0.502	X_ray_repair_cross_complementing_1	XRCC1_N/PTCB-BRCT/BRCT_2/
TrH2_TrispH2_001066	darkred	0.502	nuclear_protein_coactivator_of_histone_transcription	
TrH2_TrispH2_008017	palevioletred3	0.852	ATP_binding_cassette_subfamily_B_member_4	ABC_tran/
TrH2_TrispH2_000002	palevioletred3	0.84	phosphatidylethanolamine_N_methyltransferase	PEMT/
TrH2_TrispH2_000448	palevioletred3	0.829	AFG3_like_matrix_AAA_peptidase_subunit_2	FtsH_ext/AAA/AAA_lid_3/Peptidase_M41/
TrH2_TrispH2_007251	palevioletred3	0.818	ATP_binding_cassette_subfamily_C_member_1	MTABC_N/ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/
TrH2_TrispH2_005890	palevioletred3	0.807	pitrilysin_metallopeptidase_1	Peptidase_M16/Peptidase_M16_C/M16C_assoc/Peptidase_M16_C/
TrH2_TrispH2_006775	palevioletred3	0.8	MYB_binding_protein_1a	DNA_pol_phi/DNA_pol_phi/
TrH2_TrispH2_000393	palevioletred3	0.796	FtsJ_RNA_2_O_methyltransferase_3	FtsJ/DUF3381/Spb1_C/
TrH2_TrispH2_009794	palevioletred3	0.795	solute_carrier_family_35_member_F3	
TrH2_orphan_681	palevioletred3	0.778	NA	NA
TrH2_TrispH2_001270	palevioletred3	0.76	retinol_saturase	NAD_binding_8/
TrH2_TrispH2_001925	palevioletred3	0.76	calmegin	Calreticulin/
TrH2_TrispH2_008002	palevioletred3	0.757	perilipin_5	Perilipin/Perilipin/
TrH2_TrispH2_002788	palevioletred3	0.755	solute_carrier_family_34_member_2	Na_Pi_cotrans/Na_Pi_cotrans/
TrH2_TrispH2_000793	palevioletred3	0.75	G_elongation_factor_mitochondrial_1	GTP_EFTU/GTP_EFTU_D2/EFG_III/EFG_IV/EFG_C/
TrH2_TrispH2_004861	palevioletred3	0.75	ATP_citrate_lyase	ATP-grasp_2/Citrate_bind/CoA_binding/Ligase_CoA/Citrate_synt/
TrH2_TrispH2_007369	palevioletred3	0.746	phosphoglucomutase_1	PGM_PMM_I/PGM_PMM_II/PGM_PMM_III/PGM_PMM_IV/
TrH2_TrispH2_011743	palevioletred3	0.736	acyl_CoA_oxidase_1	ACOX/
TrH2_TrispH2_003905	palevioletred3	0.717	hydrogen_voltage_gated_channel_1	Ion_trans/
TrH2_TrispH2_010936	palevioletred3	0.691	DEAH_box_helicase_36	DEAD/Helicase_C/HA2/OB_NTP_bind/DEAD/Helicase_C/HA2/OB_NTP_bind/
TrH2_TrispH2_002029	palevioletred3	0.673	delta_4_desaturase_sphingolipid_1	Lipid_DES/FA_desaturase/
TrH2_TrispH2_005684	palevioletred3	0.666	serine_hydroxymethyltransferase_2	SHMT/SHMT/
TrH2_TrispH2_007843	palevioletred3	0.66	chaperonin_containing_TCP1_subunit_5	Cpn60_TCP1/
TrH2_TrispH2_002580	palevioletred3	0.649	aldehyde_dehydrogenase_7_family_member_A1	Aldedh/
TrH2_TrispH2_001398	palevioletred3	0.638	protein_kinase_AMP_activated_catalytic_subunit_alpha_2	Pkinase/AdenylateSensor/
TrH2_TrispH2_003334	palevioletred3	0.629	aminoadipate_semialdehyde_synthase	AlaDh_PNT_N/Sacchrp_dh_NADP/Sacchrp_dh_C/
TrH2_TrispH2_006627	palevioletred3	0.623	transmembrane_protein_97	EBP/
TrH2_TrispH2_007942	palevioletred3	0.617	nucleolar_protein_6	Nrap/Nrap_D2/Nrap_D3/Nrap_D4/Nrap_D5/Nrap_D6/
TrH2_TrispH2_004946	palevioletred3	0.617	ectonucleoside_triphosphate_diphosphohydrolase_5_inactive	GDA1_CD39/
TrH2_TrispH2_003568	palevioletred3	0.614		FHA/PP1_bind/
TrH2_TrispH2_005109	palevioletred3	0.605	eukaryotic_translation_initiation_factor_3_subunit_A	PCI/
TrH2_TrispH2_001183	palevioletred3	0.604	mannosidase_alpha_class_1A_member_1	Glyco_hydro_47/
TrH2_TrispH2_008756	palevioletred3	0.603	solute_carrier_family_3_member_1	Alpha-amylase/
TrH2_TrispH2_005306	palevioletred3	0.6	midasin_AAA_ATPase_1	AAA_5/AAA_lid_7/AAA_5/AAA_5/AAA_lid_5/AAA_5/AAA_lid_7/AAA_5/AAA_5/AAA_lid_7/AAA_5/
TrH2_TrispH2_000148	palevioletred3	0.595	methyltransferase_like_17	Rsm22/
TrH2_TrispH2_001209	palevioletred3	0.593	dehydrogenase_reductase_11	AMP-binding/AMP-binding_C/PP-binding/NAD_binding_4/adh_short/
TrH2_TrispH2_005915	palevioletred3	0.591	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/
TrH2_TrispH2_011735	palevioletred3	0.586	ATP_binding_cassette_subfamily_B_member_1	ABC_membrane/ABC_tran/ABC_membrane/
TrH2_TrispH2_006601	palevioletred3	0.585	ceramide_synthase_1	TRAM_LAG1_CLN8/
TrH2_TrispH2_001107	palevioletred3	0.582	heat_shock_protein_family_H_Hsp110_member_1	HSP70/
TrH2_TrispH2_003340	palevioletred3	0.575	ilvB_acetolactate_synthase_like	TPP_enzyme_N/TPP_enzyme_M/TPP_enzyme_C/
TrH2_TrispH2_006440	palevioletred3	0.574	EH_domain_containing_3	EHD_N/Dynamin_N/DUF5600/EF-hand_4/
TrH2_TrispH2_011094	palevioletred3	0.569	leucine_zipper_and_EF_hand_containing_transmembrane_protein_1	LETM1/
TrH2_TrispH2_009358	palevioletred3	0.566	tubulin_alpha_3c	Tubulin/Tubulin_C/
TrH2_TrispH2_000216	palevioletred3	0.564	rotatin	RTTN_N/
TrH2_TrispH2_007368	palevioletred3	0.563	metabolism_of_cobalamin_associated_C	MMACHC/
TrH2_TrispH2_009793	palevioletred3	0.562	solute_carrier_family_35_member_F3	
TrH2_TrispH2_005448	palevioletred3	0.558	sucrase_isomaltase	Trefoil/NtCtMGAM_N/Gal_mutarotas_2/Glyco_hydro_31/
TrH2_TrispH2_002493	palevioletred3	0.557	IQ_motif_containing_GTPase_activating_protein_1	CH/IQ/IQ/IQ/RasGAP/RasGAP_C/
TrH2_TrispH2_001602	palevioletred3	0.55	FAT_atypical_cadherin_3	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Laminin_G_2/Laminin_G_2/Cadherin_C/
TrH2_TrispH2_006670	palevioletred3	0.549	oxoglutarate_dehydrogenase	2-oxogl_dehyd_N/E1_dh/Transket_pyr/OxoGdeHyase_C/
TrH2_TrispH2_002557	palevioletred3	0.547	DAZ_associated_protein_1	RRM_1/RRM_1/
TrH2_TrispH2_011456	palevioletred3	0.545	RNA_polymerase_mitochondrial	RPOL_N/RNA_pol/
TrH2_TrispH2_006067	palevioletred3	0.541	EMAP_like_1	HELP/WD40/WD40/WD40/ANAPC4_WD40/WD40/
TrH2_TrispH2_003572	palevioletred3	0.532	programmed_cell_death_11	S1/S1/S1/S1/S1/Suf/
TrH2_TrispH2_011281	palevioletred3	0.53	solute_carrier_family_6_member_5	SNF/
TrH2_TrispH2_001792	palevioletred3	0.528	aldehyde_dehydrogenase_1_family_member_L2	Formyl_trans_N/Formyl_trans_C/PP-binding/Aldedh/
TrH2_TrispH2_007261	palevioletred3	0.527	ATP_binding_cassette_subfamily_C_member_1	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/
TrH2_TrispH2_008525	palevioletred3	0.52	methylmalonyl_CoA_mutase	MM_CoA_mutase/B12-binding/
TrH2_TrispH2_003785	palevioletred3	0.519	fat_storage_inducing_transmembrane_protein_2	Scs3p/
TrH2_TrispH2_004304	palevioletred3	0.518	pyridoxal_kinase	Phos_pyr_kin/
TrH2_TrispH2_002400	palevioletred3	0.517	progestin_and_adipoQ_receptor_family_member_5	HlyIII/
TrH2_TrispH2_007344	palevioletred3	0.517	G3BP_stress_granule_assembly_factor_2	NTF2/RRM_1/
TrH2_TrispH2_003199	palevioletred3	0.516	MTERF1/MTERF2/MTERF3/MTERF4	mTERF/mTERF/
TrH2_TrispH2_000207	palevioletred3	0.511	3_ketodihydrosphingosine_reductase	adh_short/
TrH2_TrispH2_004578	palevioletred3	0.51	nucleoporin_188	
TrH2_TrispH2_011541	palevioletred3	0.507	cytochrome_P450_family_27_subfamily_C_member_1	p450/
TrH2_TrispH2_001119	palevioletred3	0.505	TSR1_ribosome_maturation_factor	AARP2CN/RIBIOP_C/
TrH2_TrispH2_001980	palevioletred3	0.504	ATP_binding_cassette_subfamily_B_member_10	ABC_membrane/ABC_tran/
TrH2_TrispH2_001955	palevioletred3	0.502	RAB35_member_RAS_oncogene_family	Ras/
TrH2_TrispH2_008961	turquoise	0.976	ATPase_H_transporting_V0_subunit_c	ATP-synt_C/ATP-synt_C/
TrH2_TrispH2_000531	turquoise	0.963	ATPase_H_transporting_V0_subunit_b	ATP-synt_C/ATP-synt_C/
TrH2_TrispH2_003516	turquoise	0.963	ATPase_H_transporting_V1_subunit_B2	ATP-synt_ab_N/ATP-synt_ab/
TrH2_TrispH2_010947	turquoise	0.962	fatty_acid_binding_protein_4	
TrH2_TrispH2_003344	turquoise	0.955	ATPase_H_transporting_V1_subunit_C1	V-ATPase_C/
TrH2_TrispH2_007383	turquoise	0.954	ATPase_H_transporting_V1_subunit_D	ATP-synt_D/
TrH2_TrispH2_000271	turquoise	0.95	voltage_dependent_anion_channel_2	Porin_3/
TrH2_TrispH2_003879	turquoise	0.949	ATP_synthase_peripheral_stalk_membrane_subunit_b	Mt_ATP-synt_B/
TrH2_TrispH2_008105	turquoise	0.945	extended_synaptotagmin_2	C2/C2/C2/Tetraspanin/
TrH2_TrispH2_008198	turquoise	0.944	ATPase_H_transporting_V0_subunit_e1	ATP_synt_H/
TrH2_TrispH2_006031	turquoise	0.943		
TrH2_TrispH2_002187	turquoise	0.941	ATPase_H_transporting_V1_subunit_E1	vATP-synt_E/
TrH2_TrispH2_000147	turquoise	0.941	phosphatidylinositol_glycan_anchor_biosynthesis_class_M	Mannosyl_trans/
TrH2_TrispH2_000501	turquoise	0.941	ATP_synthase_F1_subunit_delta	ATP-synt_DE_N/
TrH2_TrispH2_001567	turquoise	0.94	ATP_synthase_F1_subunit_epsilon	ATP-synt_Eps/
TrH2_TrispH2_000206	turquoise	0.94	ATPase_H_transporting_V0_subunit_d1	vATP-synt_AC39/
TrH2_TrispH2_011111	turquoise	0.94	ATPase_H_transporting_V1_subunit_A	ATP-synt_ab_N/ATP-synt_ab_Xtn/ATP-synt_ab/
TrH2_TrispH2_006734	turquoise	0.937	ubiquinol_cytochrome_c_reductase_hinge_protein	UCR_hinge/
TrH2_TrispH2_003048	turquoise	0.937	ATPase_H_transporting_V1_subunit_G1	V-ATPase_G/
TrH2_TrispH2_000665	turquoise	0.933	ATPase_H_transporting_V1_subunit_H	V-ATPase_H_N/V-ATPase_H_C/
TrH2_TrispH2_008084	turquoise	0.932	glutathione_peroxidase_4	DEP/GSHPx/
TrH2_TrispH2_002785	turquoise	0.931	ATPase_H_transporting_V1_subunit_F	ATP-synt_F/
TrH2_TrispH2_004927	turquoise	0.93	serine_hydrolase_like_2	Abhydrolase_1/
TrH2_TrispH2_002189	turquoise	0.929		DUF4440/
TrH2_TrispH2_004161	turquoise	0.928	peptidylprolyl_cis_trans_isomerase_NIMA_interacting_1	WW/Rotamase/
TrH2_TrispH2_001060	turquoise	0.927		
TrH2_TrispH2_000768	turquoise	0.926	ATP_synthase_peripheral_stalk_subunit_F6	ATP-synt_F6/
TrH2_TrispH2_001079	turquoise	0.922	ATP_synthase_peripheral_stalk_subunit_OSCP	OSCP/
TrH2_TrispH2_010949	turquoise	0.919	fatty_acid_binding_protein_12	Lipocalin/
TrH2_TrispH2_000552	turquoise	0.917	HECT_domain_E3_ubiquitin_protein_ligase_1	Ank_4/Ank_2/Ank_4/Ank_2/
TrH2_TrispH2_008545	turquoise	0.917	ATP_synthase_F1_subunit_beta	ATP-synt_ab_N/ATP-synt_ab/
TrH2_TrispH2_000705	turquoise	0.914	cytochrome_c_oxidase_subunit_4I1	COX4/
TrH2_TrispH2_006394	turquoise	0.913	GIT_ArfGAP_2	ArfGap/Ank/GIT_SHD/GIT_SHD/
TrH2_TrispH2_005731	turquoise	0.913	cytochrome_b561	Cytochrom_B561/
TrH2_TrispH2_001161	turquoise	0.913	ATPase_H_transporting_accessory_protein_1	ATP-synt_S1/
TrH2_TrispH2_007410	turquoise	0.911		
TrH2_TrispH2_007107	turquoise	0.91	CD151_molecule_Raph_blood_group	Tetraspanin/
TrH2_TrispH2_010281	turquoise	0.907	ubiquinol_cytochrome_c_reductase_complex_III_subunit_VII	UcrQ/
TrH2_TrispH2_005280	turquoise	0.906	vesicle_associated_membrane_protein_1	Synaptobrevin/
TrH2_TrispH2_000235	turquoise	0.904		TMEM72/
TrH2_TrispH2_000021	turquoise	0.904	ATP_synthase_F1_subunit_gamma	ATP-synt/
TrH2_orphan_532	turquoise	0.903	NA	NA
TrH2_TrispH2_003562	turquoise	0.902		
TrH2_TrispH2_003950	turquoise	0.901		
TrH2_TrispH2_001492	turquoise	0.901	cytochrome_c_oxidase_subunit_5B	COX5B/
TrH2_TrispH2_007539	turquoise	0.9	rabphilin_3A	C2/C2/C2/
TrH2_TrispH2_000261	turquoise	0.9		
TrH2_TrispH2_008323	turquoise	0.898		
TrH2_TrispH2_001166	turquoise	0.897	isocitrate_dehydrogenase_NAD_3_non_catalytic_subunit_gamma	Iso_dh/Iso_dh/
TrH2_TrispH2_000253	turquoise	0.896		
TrH2_TrispH2_011615	turquoise	0.896	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
TrH2_TrispH2_001502	turquoise	0.894	adenosylhomocysteinase	AdoHcyase/AdoHcyase_NAD/
TrH2_TrispH2_007204	turquoise	0.892	cytochrome_b5_type_B	Cyt-b5/
TrH2_TrispH2_010510	turquoise	0.889		
TrH2_TrispH2_009625	turquoise	0.888	ubiquinol_cytochrome_c_reductase_complex_III_subunit_X	UCR_UQCRX_QCR9/
TrH2_TrispH2_006745	turquoise	0.888	ATP_synthase_membrane_subunit_g	ATP-synt_G/
TrH2_TrispH2_000274	turquoise	0.888	cytochrome_c_oxidase_subunit_6A1	COX6A/
TrH2_TrispH2_010140	turquoise	0.888		DUF1075/
TrH2_TrispH2_009053	turquoise	0.887	solute_carrier_family_3_member_1	Alpha-amylase/DUF3459/
TrH2_TrispH2_002607	turquoise	0.887		CX9C/
TrH2_TrispH2_010698	turquoise	0.885		
TrH2_TrispH2_008940	turquoise	0.885	lysosomal_associated_membrane_protein_2	
TrH2_TrispH2_005645	turquoise	0.884	cytochrome_c1	Cytochrom_C1/
TrH2_TrispH2_005392	turquoise	0.884		DUF4440/
TrH2_TrispH2_010980	turquoise	0.882	cytochrome_c_oxidase_subunit_6B1	COX6B/
TrH2_TrispH2_002259	turquoise	0.882	sorting_nexin_4	PX/
TrH2_TrispH2_010176	turquoise	0.882		PSI_integrin/
TrH2_TrispH2_000135	turquoise	0.88		COX7C/
TrH2_TrispH2_001920	turquoise	0.879	ubiquinol_cytochrome_c_reductase_binding_protein	UCR_14kD/
TrH2_TrispH2_000911	turquoise	0.877	tetraspanin_11	Tetraspanin/
TrH2_TrispH2_006776	turquoise	0.876	NADH_ubiquinone_oxidoreductase_subunit_A13	GRIM-19/
TrH2_TrispH2_002302	turquoise	0.874	superoxide_dismutase_2	Sod_Fe_N/Sod_Fe_C/
TrH2_TrispH2_007329	turquoise	0.873	NADH_ubiquinone_oxidoreductase_subunit_B9	Complex1_LYR/
TrH2_TrispH2_007056	turquoise	0.872	NADH_ubiquinone_oxidoreductase_subunit_A2	L51_S25_CI-B8/
TrH2_TrispH2_010907	turquoise	0.872	titin	Ig_3/Ig_2/fn3/fn3/fn3/
TrH2_TrispH2_006264	turquoise	0.872	NDUFA4_mitochondrial_complex_associated	B12D/
TrH2_TrispH2_002882	turquoise	0.871	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
TrH2_TrispH2_002178	turquoise	0.87	cytochrome_c_oxidase_subunit_5A	COX5A/
TrH2_TrispH2_000944	turquoise	0.87	RAP2B_member_of_RAS_oncogene_family	Ras/
TrH2_TrispH2_003865	turquoise	0.869	ubiquinol_cytochrome_c_reductase_Rieske_iron_sulfur_polypeptide_1	UCR_TM/Rieske/
TrH2_TrispH2_002068	turquoise	0.868	advillin	Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/VHP/
TrH2_TrispH2_010444	turquoise	0.867	ATP_synthase_peripheral_stalk_subunit_d	Mt_ATP-synt_D/
TrH2_TrispH2_002074	turquoise	0.865	solute_carrier_family_6_member_12	SNF/
TrH2_TrispH2_003215	turquoise	0.864	deleted_in_malignant_brain_tumors_1	SRCR/SRCR/MAM/
TrH2_TrispH2_008595	turquoise	0.863	diazepam_binding_inhibitor_acyl_CoA_binding_protein	ACBP/
TrH2_TrispH2_002482	turquoise	0.863	novel_transcript_readthrough_between_UQCR11_and_MBD3	UCR_6-4kD/
TrH2_TrispH2_001472	turquoise	0.863		COX6C/
TrH2_TrispH2_006814	turquoise	0.861	sorting_nexin_7	PX/Vps5/
TrH2_TrispH2_004607	turquoise	0.859		
TrH2_TrispH2_000262	turquoise	0.859		
TrH2_TrispH2_008807	turquoise	0.859		
TrH2_TrispH2_005961	turquoise	0.858		DUF872/
TrH2_TrispH2_007486	turquoise	0.858	acetyl_CoA_acyltransferase_1	Thiolase_N/Thiolase_C/
TrH2_TrispH2_010207	turquoise	0.856		
TrH2_TrispH2_011051	turquoise	0.854	Rh_family_B_glycoprotein	Ammonium_transp/
TrH2_TrispH2_004805	turquoise	0.853	citrate_synthase	Citrate_synt/
TrH2_TrispH2_001121	turquoise	0.852	carbonic_anhydrase_7	Carb_anhydrase/
TrH2_TrispH2_006329	turquoise	0.851	NADH_ubiquinone_oxidoreductase_subunit_A9	NAD_binding_10/
TrH2_TrispH2_000959	turquoise	0.85	peroxiredoxin_5	Redoxin/
TrH2_TrispH2_001055	turquoise	0.85	glutamate_ionotropic_receptor_kainate_type_subunit_2	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/
TrH2_TrispH2_010946	turquoise	0.849	cellular_retinoic_acid_binding_protein_1	
TrH2_TrispH2_001831	turquoise	0.848	1_acylglycerol_3_phosphate_O_acyltransferase_3	Acyltransferase/Acyltransf_C/
TrH2_TrispH2_005139	turquoise	0.847	myoferlin	C2/C2/FerI/C2/FerB/C2/C2/C2/Ferlin_C/
TrH2_TrispH2_003794	turquoise	0.847	wolframin_ER_transmembrane_glycoprotein	
TrH2_TrispH2_011178	turquoise	0.847	malate_dehydrogenase_2	Ldh_1_N/Ldh_1_C/
TrH2_TrispH2_000990	turquoise	0.847	monoacylglycerol_O_acyltransferase_2	DAGAT/
TrH2_TrispH2_004450	turquoise	0.846	dehydrogenase_reductase_4	adh_short_C2/
TrH2_TrispH2_006724	turquoise	0.846	ATPase_H_transporting_accessory_protein_2	Renin_r/
TrH2_TrispH2_010903	turquoise	0.844		Ank_2/Ank_2/
TrH2_TrispH2_003902	turquoise	0.844	hydrogen_voltage_gated_channel_1	
TrH2_TrispH2_006628	turquoise	0.843		
TrH2_TrispH2_006188	turquoise	0.842	glutamate_ionotropic_receptor_NMDA_type_subunit_associated_protein_1	Bax1-I/
TrH2_TrispH2_001696	turquoise	0.842	succinate_dehydrogenase_complex_subunit_C	Sdh_cyt/
TrH2_TrispH2_009644	turquoise	0.841	solute_carrier_family_25_member_43	Mito_carr/Mito_carr/Mito_carr/
TrH2_TrispH2_000371	turquoise	0.84		COX7a/
TrH2_TrispH2_008712	turquoise	0.837	cytochrome_P450_family_3_subfamily_A_member_5	p450/
TrH2_TrispH2_005966	turquoise	0.837	NADH_ubiquinone_oxidoreductase_subunit_AB1	PP-binding/
TrH2_TrispH2_000153	turquoise	0.837	glutamic_oxaloacetic_transaminase_2	Aminotran_1_2/
TrH2_TrispH2_012180	turquoise	0.837		
