gene	gene_module	membership_score	gene_name	pfam
Hhon_g04064.t1	turquoise	0.774	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Hhon_g10606.t1	turquoise	0.773	epoxide_hydrolase_4	Abhydrolase_1/
Hhon_g07128.t1	turquoise	0.772	biogenesis_of_lysosomal_organelles_complex_1_subunit_1	GCN5L1/
Hhon_g09465.t1	turquoise	0.772		
Hhon_g01993.t1	turquoise	0.771	ADP_ribosylation_factor_like_GTPase_1	Arf/
Hhon_g03714.t1	turquoise	0.771	zinc_binding_alcohol_dehydrogenase_domain_containing_2	ADH_N/ADH_zinc_N/
Hhon_orphan_525	turquoise	0.771	NA	NA
Hhon_g02430.t1	turquoise	0.77	ribonuclease_K	
Hhon_g00349.t1	turquoise	0.77	FYVE_and_coiled_coil_domain_autophagy_adaptor_1	RUN/
Hhon_g08904.t1	turquoise	0.77	triosephosphate_isomerase_1	TIM/
Hhon_g03162.t1	turquoise	0.769	discs_large_MAGUK_scaffold_protein_1	L27_1/PDZ/PDZ/PDZ/SH3_1/Guanylate_kin/
Hhon_g08470.t1	turquoise	0.769	TBC1_domain_family_member_2	PH/
Hhon_g11604.t1	turquoise	0.767	opsin_4	7tm_1/
Hhon_g07482.t1	turquoise	0.767	polypeptide_N_acetylgalactosaminyltransferase_2	Glycos_transf_2/Ricin_B_lectin/
Hhon_g01857.t1	turquoise	0.764	cubilin	CUB/
Hhon_g05865.t1	turquoise	0.763	translocase_of_inner_mitochondrial_membrane_13	zf-Tim10_DDP/
Hhon_orphan_456	turquoise	0.763	NA	NA
Hhon_g10147.t1	turquoise	0.762	calcium_sensing_receptor	ANF_receptor/7tm_3/
Hhon_g10025.t1	turquoise	0.762	UDP_glucuronosyltransferase_family_2_member_A1_complex_locus	UDPGT/
Hhon_orphan_1441	turquoise	0.762	NA	NA
Hhon_g07734.t1	turquoise	0.762	thiosulfate_sulfurtransferase_like_domain_containing_1	Rhodanese/
Hhon_orphan_1844	turquoise	0.76	NA	NA
Hhon_g00035.t1	turquoise	0.76	apolipoprotein_O	ApoO/
Hhon_g08858.t1	turquoise	0.759	cytochrome_c_oxidase_subunit_7A2	
Hhon_g02908.t1	turquoise	0.758		Ribosomal_L9_N/
Hhon_g08024.t1	turquoise	0.758	glutathione_S_transferase_zeta_1	GST_N_2/GST_C_3/
Hhon_g05826.t1	turquoise	0.757	mitochondrial_ribosomal_protein_L49	Img2/
Hhon_g11495.t1	turquoise	0.757	vesicle_amine_transport_1	ADH_N/ADH_zinc_N/
Hhon_g02972.t1	turquoise	0.757	glutamate_ionotropic_receptor_AMPA_type_subunit_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/
Hhon_g04594.t1	turquoise	0.757	ergosterol_biosynthesis_28_homolog	Erg28/
Hhon_g09346.t1	turquoise	0.757	scavenger_receptor_family_member_expressed_on_T_cells_1	SRCR/
Hhon_g03054.t1	turquoise	0.757	retinol_dehydrogenase_13	adh_short/
Hhon_g02687.t1	turquoise	0.756	mitochondrial_ribosomal_protein_L18	
Hhon_g01465.t1	turquoise	0.756	NADH_ubiquinone_oxidoreductase_subunit_A3	NADHdh_A3/
Hhon_g02981.t1	turquoise	0.753	cytochrome_P450_family_3_subfamily_A_member_5	p450/
Hhon_g08743.t1	turquoise	0.753	mitochondrial_ribosomal_protein_S14	Ribosomal_S14/
Hhon_g10253.t1	turquoise	0.752	fibroblast_activation_protein_alpha	Peptidase_S9/
Hhon_g07587.t1	turquoise	0.751	isovaleryl_CoA_dehydrogenase	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g04086.t1	turquoise	0.75	PRELI_domain_containing_1	PRELI/
Hhon_g04559.t1	turquoise	0.75	glutathione_S_transferase_theta_1	GST_N_3/GST_C/
Hhon_g00758.t1	turquoise	0.749	glutaredoxin_5	Glutaredoxin/
Hhon_g06300.t1	turquoise	0.749	STIP1_homology_and_U_box_containing_protein_1	zf-CDGSH/TPR_16/TPR_2/CHIP_TPR_N/U-box/
Hhon_g02220.t1	turquoise	0.748		
Hhon_orphan_1069	turquoise	0.747	NA	NA
Hhon_g09032.t1	turquoise	0.747	methylenetetrahydrofolate_dehydrogenase_NADP_dependent_2_methenyltetrahydrofolate_cyclohydrolase	THF_DHG_CYH/THF_DHG_CYH_C/
Hhon_g09950.t1	turquoise	0.746		Death/
Hhon_g00777.t1	turquoise	0.746	glutathione_S_transferase_theta_1	GST_N_3/GST_C/
Hhon_g04018.t1	turquoise	0.745	peroxisomal_biogenesis_factor_11_gamma	PEX11/
Hhon_g09306.t1	turquoise	0.744	transmembrane_protein_26	TPR_12/TPR_12/Tmem26/
Hhon_g00187.t1	turquoise	0.743	ATP_synthase_F1_subunit_delta	ATP-synt_DE_N/
Hhon_g10689.t1	turquoise	0.742	cytochrome_P450_family_3_subfamily_A_member_4	p450/
Hhon_g00779.t1	turquoise	0.74	glutathione_S_transferase_theta_1	GST_N_3/GST_C/
Hhon_g03620.t1	turquoise	0.739	cytochrome_c_oxidase_assembly_factor_COX20	DUF3767/
Hhon_g10463.t1	turquoise	0.739	mitochondrial_ribosomal_protein_L22	Ribosomal_L22/
Hhon_g05743.t1	turquoise	0.738		7TM_GPCR_Srv/
Hhon_g02133.t1	turquoise	0.738	TBC1_domain_family_member_30	RabGAP-TBC/
Hhon_g07939.t1	turquoise	0.738	small_nuclear_ribonucleoprotein_U11_U12_subunit_25	Ubiquitin_4/
Hhon_g04063.t1	turquoise	0.738	receptor_interacting_serine_threonine_kinase_1	Ank_5/Ank_4/Ank_4/Ank_2/Ank_2/Death/
Hhon_g01760.t1	turquoise	0.738	aldehyde_dehydrogenase_4_family_member_A1	Aldedh/
Hhon_g00141.t1	turquoise	0.737		Ndufs5/
Hhon_g04332.t1	turquoise	0.737	electron_transfer_flavoprotein_dehydrogenase	Pyr_redox_2/ETF_QO/
Hhon_orphan_897	turquoise	0.737	NA	NA
Hhon_g06786.t1	turquoise	0.736	cytochrome_P450_family_51_subfamily_A_member_1	p450/
Hhon_g06182.t1	turquoise	0.736	ATP_synthase_membrane_subunit_c_locus_2	ATP-synt_C/
Hhon_g11017.t1	turquoise	0.735	ATP_binding_cassette_subfamily_C_member_1	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/
Hhon_g05201.t1	turquoise	0.734	cytochrome_P450_family_1_subfamily_A_member_1	p450/
Hhon_g03760.t1	turquoise	0.734	plexin_domain_containing_2	Lectin_C/
Hhon_g05088.t1	turquoise	0.734		
Hhon_g09210.t1	turquoise	0.733	succinate_dehydrogenase_complex_iron_sulfur_subunit_B	Fer2_3/Fer4_17/
Hhon_g10853.t1	turquoise	0.733	regulator_of_G_protein_signaling_7	DEP/RGS_DHEX/G-gamma/RGS/
Hhon_g00709.t1	turquoise	0.732	novel_protein	E1_dh/
Hhon_g02441.t1	turquoise	0.732	acyl_CoA_dehydrogenase_family_member_11	APH/Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g02230.t1	turquoise	0.732	protein_phosphatase_1_regulatory_subunit_3B	CBM_21/
Hhon_g06585.t1	turquoise	0.731	solute_carrier_family_35_member_F3	EamA/
Hhon_g10620.t1	turquoise	0.73	transient_receptor_potential_cation_channel_subfamily_M_member_2	LSDAT_euk/Ion_trans/
Hhon_g03216.t1	turquoise	0.73	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
Hhon_g07771.t1	turquoise	0.73	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_4/Ank_2/Ank_2/Ank_4/Ank_3/Ank_2/Ank_2/Ion_trans/
Hhon_g08834.t1	turquoise	0.729		Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/
Hhon_g00620.t1	turquoise	0.729	hydroxysteroid_17_beta_dehydrogenase_1	adh_short/
Hhon_g06426.t1	turquoise	0.729	actin_beta	Actin/
Hhon_g00664.t1	turquoise	0.729	perilipin_3	Perilipin/Perilipin/
Hhon_g06458.t1	turquoise	0.728	microsomal_glutathione_S_transferase_3	MAPEG/
Hhon_g01062.t1	turquoise	0.727	enoyl_CoA_hydratase_domain_containing_3	ECH_1/
Hhon_g06723.t1	turquoise	0.727	succinate_dehydrogenase_complex_subunit_D	CybS/
Hhon_orphan_1637	turquoise	0.727	NA	NA
Hhon_g01845.t1	turquoise	0.726	phospholipid_scramblase_2	Scramblase/
Hhon_g02676.t1	turquoise	0.726	Tu_translation_elongation_factor_mitochondrial	GTP_EFTU/GTP_EFTU_D2/GTP_EFTU_D3/
Hhon_g08922.t1	turquoise	0.726	acid_phosphatase_2_lysosomal	His_Phos_2/
Hhon_g05079.t1	turquoise	0.725	prohibitin_2	Band_7/
Hhon_g01147.t1	turquoise	0.725	butyrylcholinesterase	COesterase/COesterase/
Hhon_g06761.t1	turquoise	0.724		
Hhon_g06948.t1	turquoise	0.724	mitochondrial_ribosomal_protein_L33	Ribosomal_L33/
Hhon_g04494.t1	turquoise	0.723	3_ketodihydrosphingosine_reductase	adh_short/
Hhon_g01214.t1	turquoise	0.723	isocitrate_dehydrogenase_NAD_3_catalytic_subunit_alpha	Iso_dh/
Hhon_g09951.t1	turquoise	0.723		ESSS/
Hhon_orphan_913	turquoise	0.723	NA	NA
Hhon_g09940.t1	turquoise	0.722		GBBH-like_N/
Hhon_g09364.t1	turquoise	0.722	NFS1_cysteine_desulfurase	Aminotran_5/
Hhon_g06421.t1	turquoise	0.722		
Hhon_g03374.t1	turquoise	0.722	thioredoxin	Thioredoxin/
Hhon_g09263.t1	turquoise	0.722	methionine_adenosyltransferase_2A	S-AdoMet_synt_N/S-AdoMet_synt_M/S-AdoMet_synt_C/
Hhon_g03898.t1	turquoise	0.72	protein_tyrosine_phosphatase_non_receptor_type_5	Y_phosphatase/
Hhon_g09484.t1	turquoise	0.72	glyoxalase_I	Glyoxalase/
Hhon_g04431.t1	turquoise	0.72	VAMP_associated_protein_A	Motile_Sperm/
Hhon_g08484.t1	turquoise	0.718	ribulose_5_phosphate_3_epimerase	Ribul_P_3_epim/
Hhon_g03134.t1	turquoise	0.718	cytochrome_b5_reductase_3	FAD_binding_6/NAD_binding_1/
Hhon_g04051.t1	turquoise	0.717	fumarylacetoacetate_hydrolase	FAA_hydrolase_N/FAA_hydrolase/
Hhon_g01668.t1	turquoise	0.717		
Hhon_g04005.t1	turquoise	0.717	ceramide_synthase_1	TRAM_LAG1_CLN8/
Hhon_g04694.t1	turquoise	0.715	hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_beta	Thiolase_N/Thiolase_C/
Hhon_g08895.t1	turquoise	0.715	contactin_5	Ig_3/Ig_3/Ig_3/fn3/fn3/fn3/fn3/Bravo_FIGEY/
Hhon_g03591.t1	turquoise	0.714	translocase_of_outer_mitochondrial_membrane_20	MAS20/
Hhon_g06445.t1	turquoise	0.714	cytochrome_P450_family_24_subfamily_A_member_1	p450/
Hhon_g09679.t1	turquoise	0.713		UPF0184/
Hhon_g05824.t1	turquoise	0.712	glycine_N_methyltransferase	Methyltransf_31/
Hhon_g06270.t1	turquoise	0.712		
Hhon_g06434.t1	turquoise	0.712		GST_N_2/GST_C_2/
Hhon_g05124.t1	turquoise	0.712	glutathione_S_transferase_omega_2	GST_N_3/GST_C/
Hhon_g02210.t1	turquoise	0.711		
Hhon_g09204.t1	turquoise	0.71	solute_carrier_family_25_member_11	Mito_carr/Mito_carr/Mito_carr/
Hhon_g04304.t1	turquoise	0.71	novel_protein_C2orf15_MRPL30_novel_lincRNA_readthrough	Ribosomal_L30/
Hhon_g03962.t1	turquoise	0.709	mitochondrial_ribosomal_protein_S23	MRP-S23/
Hhon_g06683.t1	turquoise	0.709	farnesyl_diphosphate_farnesyltransferase_1	SQS_PSY/
Hhon_g00948.t1	turquoise	0.708	mitochondrial_ribosomal_protein_L3	Ribosomal_L3/
Hhon_g08335.t1	turquoise	0.708	NADH_ubiquinone_oxidoreductase_core_subunit_S7	Oxidored_q6/
Hhon_g05216.t1	turquoise	0.708	EBP_cholestenol_delta_isomerase	EBP/
Hhon_g05287.t1	turquoise	0.707	CD6_molecule	SRCR/SRCR/
Hhon_g01138.t1	turquoise	0.707	C_X9_C_motif_containing_1	Cmc1/
Hhon_orphan_312	turquoise	0.705	NA	NA
Hhon_orphan_1722	turquoise	0.704	NA	NA
Hhon_g09961.t1	turquoise	0.703	pyruvate_dehydrogenase_E1_subunit_beta	Transket_pyr/Transketolase_C/
Hhon_orphan_230	turquoise	0.703	NA	NA
Hhon_g06996.t1	turquoise	0.702	HscB_mitochondrial_iron_sulfur_cluster_cochaperone	DnaJ/HSCB_C/
Hhon_g03413.t1	turquoise	0.702	single_stranded_DNA_binding_protein_1	SSB/
Hhon_g09774.t1	turquoise	0.702	acyl_CoA_dehydrogenase_short_branched_chain	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g03177.t1	turquoise	0.702	COMM_domain_containing_2	Redoxin/COMM_domain/
Hhon_g11872.t1	turquoise	0.701		
Hhon_g06307.t1	turquoise	0.7	AVL9_cell_migration_associated	Avl9/
Hhon_g10446.t1	turquoise	0.7		Pam17/
Hhon_g06584.t1	turquoise	0.699		
Hhon_g10809.t1	turquoise	0.699	SPT5_homolog_DSIF_elongation_factor_subunit	
Hhon_g06225.t1	turquoise	0.699		NDUFV3/
Hhon_g10677.t1	turquoise	0.699	torsin_family_1_member_B	Torsin/
Hhon_orphan_467	turquoise	0.697	NA	NA
Hhon_g06910.t1	turquoise	0.697	glyceraldehyde_3_phosphate_dehydrogenase	Gp_dh_N/Gp_dh_C/
Hhon_orphan_1355	turquoise	0.697	NA	NA
Hhon_g03616.t1	turquoise	0.696	NADH_ubiquinone_oxidoreductase_complex_assembly_factor_1	CIA30/
Hhon_g03377.t1	turquoise	0.695	phenylalanine_hydroxylase	Biopterin_H/
Hhon_g03291.t1	turquoise	0.695	alcohol_dehydrogenase_5_class_III_chi_polypeptide	ADH_N/ADH_zinc_N/
Hhon_g11355.t1	turquoise	0.695		IF3_N/
Hhon_g07399.t1	turquoise	0.694	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/
Hhon_g06516.t1	turquoise	0.692		
Hhon_g07300.t1	turquoise	0.692	RAS_and_EF_hand_domain_containing	Ras/
Hhon_g09292.t1	turquoise	0.692	acetyl_CoA_acyltransferase_2	Thiolase_N/Thiolase_C/
Hhon_g04632.t1	turquoise	0.69	mitochondrial_ribosomal_protein_L4	Ribosomal_L4/
Hhon_g02709.t1	turquoise	0.689	NADH_ubiquinone_oxidoreductase_core_subunit_V1	Complex1_51K/SLBB/NADH_4Fe-4S/
Hhon_g06104.t1	turquoise	0.689	trans_2_3_enoyl_CoA_reductase	Steroid_dh/
Hhon_g04340.t1	turquoise	0.688	solute_carrier_family_26_member_2	Sulfate_transp/STAS/
Hhon_g04401.t1	turquoise	0.688		WBP-1/
Hhon_g07383.t1	turquoise	0.687		UPF0542/
Hhon_g06714.t1	turquoise	0.686	ELOVL_fatty_acid_elongase_6	ELO/
Hhon_g08075.t1	turquoise	0.686	DEAD_box_helicase_59	DEAD/Helicase_C/
Hhon_orphan_1966	turquoise	0.684	NA	NA
Hhon_g06441.t1	turquoise	0.684	mitochondrial_ribosomal_protein_L19	Ribosomal_L19/
Hhon_g09185.t1	turquoise	0.684	glutamic_oxaloacetic_transaminase_1	Aminotran_1_2/
Hhon_g10691.t1	turquoise	0.682	cytochrome_P450_family_3_subfamily_A_member_5	p450/
Hhon_g10630.t1	turquoise	0.682	cytochrome_c_oxidase_assembly_factor_5	Pet191_N/
Hhon_g03228.t1	turquoise	0.681	hydroxysteroid_17_beta_dehydrogenase_10	adh_short/
Hhon_g02810.t1	turquoise	0.681	heat_shock_protein_family_E_Hsp10_member_1	Cpn10/
Hhon_g00983.t1	turquoise	0.68	KIAA0513	
Hhon_g05123.t1	turquoise	0.679	glutathione_S_transferase_omega_1	GST_N_3/GST_C_2/
Hhon_g08224.t1	turquoise	0.678	OXA1L_mitochondrial_inner_membrane_protein	60KD_IMP/
Hhon_g05095.t1	turquoise	0.678		DUF1358/
Hhon_g03150.t1	turquoise	0.678	protein_arginine_methyltransferase_8	Methyltransf_25/
Hhon_g04405.t1	turquoise	0.677		Ribosomal_L35p/
Hhon_g02077.t1	turquoise	0.676	glutaryl_CoA_dehydrogenase	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g03241.t1	turquoise	0.676	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
Hhon_g05964.t1	turquoise	0.675		
Hhon_g08496.t1	turquoise	0.674	UDP_glycosyltransferase_8	UDPGT/
Hhon_orphan_1179	turquoise	0.673	NA	NA
Hhon_g00938.t1	turquoise	0.672	15_hydroxyprostaglandin_dehydrogenase	adh_short/
Hhon_g04440.t1	turquoise	0.672	N_acetylglucosamine_1_phosphodiester_alpha_N_acetylglucosaminidase	NAGPA/EGF_2/
Hhon_g03077.t1	turquoise	0.672	RAB1A_member_RAS_oncogene_family	Ras/
Hhon_g02647.t1	turquoise	0.669	nudix_hydrolase_19	
Hhon_g02533.t1	turquoise	0.668	ataxin_1_like	AXH/
Hhon_g00080.t1	turquoise	0.668	acid_sensing_ion_channel_subunit_3	ASC/
Hhon_g08546.t1	turquoise	0.668	NADH_ubiquinone_oxidoreductase_core_subunit_S2	Complex1_49kDa/
Hhon_g09842.t1	turquoise	0.667	acyl_CoA_dehydrogenase_short_branched_chain	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g00850.t1	turquoise	0.667	3_hydroxybutyrate_dehydrogenase_1	adh_short/
Hhon_g05628.t1	turquoise	0.666		NDUF_C2/
Hhon_orphan_111	turquoise	0.666	NA	NA
Hhon_orphan_491	turquoise	0.666	NA	NA
Hhon_g05927.t1	turquoise	0.665	LysM_domain_containing_4	
Hhon_g05911.t1	turquoise	0.665	FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead/
Hhon_g10348.t1	turquoise	0.664	glutathione_S_transferase_theta_1	GST_N_3/GST_C/
Hhon_g06861.t1	turquoise	0.664	glutathione_peroxidase_4	DEP/GSHPx/
Hhon_g07464.t1	turquoise	0.664	translocase_of_inner_mitochondrial_membrane_9	zf-Tim10_DDP/
Hhon_g01390.t1	turquoise	0.664	mitochondrial_ribosomal_protein_S33	MRP-S33/
Hhon_g04893.t1	turquoise	0.663	tubulin_alpha_1b	Tubulin/Tubulin_C/
Hhon_g05324.t1	turquoise	0.663	carnitine_O_acetyltransferase	Carn_acyltransf/
Hhon_g07062.t1	turquoise	0.662	pyruvate_kinase_M1_2	PK/PK_C/
Hhon_g01776.t1	turquoise	0.661	iodothyronine_deiodinase_1	T4_deiodinase/
Hhon_g07899.t1	turquoise	0.661		
Hhon_g09016.t1	turquoise	0.661	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Hhon_g02534.t1	turquoise	0.66	guanosine_monophosphate_reductase_2	IMPDH/
Hhon_g02211.t1	turquoise	0.66		
Hhon_g02257.t1	turquoise	0.659	glutamine_amidotransferase_like_class_1_domain_containing_3B	
Hhon_g05316.t1	turquoise	0.659	iron_sulfur_cluster_assembly_enzyme	NifU_N/
Hhon_g07934.t1	turquoise	0.659	tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_beta	14-3-3/
Hhon_g05935.t1	turquoise	0.659		
Hhon_g06737.t1	turquoise	0.658	succinate_dehydrogenase_complex_subunit_C	Sdh_cyt/
Hhon_g05087.t1	turquoise	0.657		
Hhon_orphan_1353	turquoise	0.656	NA	NA
Hhon_g09089.t1	turquoise	0.655	dehydrogenase_reductase_7	adh_short/
Hhon_orphan_1736	turquoise	0.655	NA	NA
Hhon_orphan_719	turquoise	0.654	NA	NA
Hhon_g02897.t1	turquoise	0.654	solute_carrier_family_35_member_F3	
Hhon_g02677.t1	turquoise	0.653	Tu_translation_elongation_factor_mitochondrial	GTP_EFTU/GTP_EFTU_D2/GTP_EFTU_D3/
Hhon_g00946.t1	turquoise	0.653		NAD_binding_8/
Hhon_g02076.t1	turquoise	0.653	interleukin_6_signal_transducer	
Hhon_g01700.t1	turquoise	0.652	translocase_of_outer_mitochondrial_membrane_40	Porin_3/
Hhon_g10161.t1	turquoise	0.651		Acetyltransf_18/
Hhon_g09982.t1	turquoise	0.651	adducin_1	Aldolase_II/
Hhon_g09684.t1	turquoise	0.651	epoxide_hydrolase_4	Abhydrolase_1/
Hhon_g09836.t1	turquoise	0.651	interleukin_1_receptor_associated_kinase_3	Pkinase_Tyr/
Hhon_g10844.t1	turquoise	0.65	24_dehydrocholesterol_reductase	FAD_binding_4/
Hhon_g03864.t1	turquoise	0.649	mitochondrial_ribosomal_protein_S34	MRP-S34/
Hhon_g06260.t1	turquoise	0.649	translocase_of_outer_mitochondrial_membrane_70	TPR_1/TPR_8/TPR_11/TPR_6/
Hhon_g07129.t1	turquoise	0.649	adducin_1	Aldolase_II/
Hhon_g11227.t1	turquoise	0.647	mitochondrial_ribosomal_protein_L27	Ribosomal_L27/
Hhon_g08243.t1	turquoise	0.647	selenophosphate_synthetase_2	AIRS_C/
Hhon_g03122.t1	turquoise	0.647	mitochondrial_ribosomal_protein_S12	Ribosom_S12_S23/
Hhon_g04169.t1	turquoise	0.646		CMAS/
Hhon_g04268.t1	turquoise	0.645	relaxin_family_peptide_receptor_2	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_5/7tm_1/
Hhon_g06509.t1	turquoise	0.645	mitochondrial_ribosomal_protein_L17	Ribosomal_L17/
Hhon_g00321.t1	turquoise	0.645	mitochondrial_ribosomal_protein_S22	MRP-S22/
Hhon_g11115.t1	turquoise	0.645		TspO_MBR/
Hhon_g00982.t1	turquoise	0.644	transmembrane_protein_143	DUF3754/
Hhon_g02261.t1	turquoise	0.644	mitochondrial_ribosomal_protein_S18C	Ribosomal_S18/
Hhon_g09013.t1	turquoise	0.643	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Hhon_g02670.t1	turquoise	0.643		DUF2462/
Hhon_g06831.t1	turquoise	0.642	mitochondrial_ribosomal_protein_L37	PDCD9/
Hhon_g10686.t1	turquoise	0.641		QIL1/
Hhon_g07658.t1	turquoise	0.641	cytochrome_c_oxidase_assembly_factor_COX18	60KD_IMP/PLA2G12/
Hhon_g00140.t1	turquoise	0.641	hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_alpha	ECH_1/3HCDH_N/3HCDH/3HCDH/
Hhon_orphan_1481	turquoise	0.64	NA	NA
Hhon_g06303.t1	turquoise	0.64	enoyl_CoA_hydratase_and_3_hydroxyacyl_CoA_dehydrogenase	ECH_1/3HCDH_N/3HCDH/3HCDH/
Hhon_g01890.t1	turquoise	0.639	synthesis_of_cytochrome_C_oxidase_1	SCO1-SenC/
Hhon_g04305.t1	turquoise	0.639	vacuolar_ATPase_assembly_factor_VMA21	VMA21/
Hhon_g00571.t1	turquoise	0.639	aldehyde_dehydrogenase_7_family_member_A1	Aldedh/
Hhon_g01916.t1	turquoise	0.638		MRP-S24/
Hhon_g02566.t1	turquoise	0.638	diacylglycerol_O_acyltransferase_1	MBOAT/
Hhon_orphan_1727	turquoise	0.637	NA	NA
Hhon_g05040.t1	turquoise	0.637	growth_arrest_specific_2	CH/GAS2/
Hhon_g01531.t1	turquoise	0.637	macrophage_migration_inhibitory_factor	MIF/
Hhon_g02147.t1	turquoise	0.636	GRIP1_associated_protein_1	
Hhon_g02336.t1	turquoise	0.635	TLC_domain_containing_4	TRAM_LAG1_CLN8/
Hhon_g11297.t1	turquoise	0.635		Alpha-2-MRAP_N/
Hhon_orphan_1681	turquoise	0.634	NA	NA
Hhon_g09046.t1	turquoise	0.634	mitochondrial_ribosomal_protein_L42	MRP-S32/
Hhon_g05219.t1	turquoise	0.634	EBP_like	EBP/
Hhon_g09242.t1	turquoise	0.633	fumarylacetoacetate_hydrolase_domain_containing_1	FAA_hydrolase/
Hhon_g04634.t1	turquoise	0.632	urocanate_hydratase_1	Urocanase_N/Urocanase/Urocanase_C/
Hhon_g00869.t1	turquoise	0.632	family_with_sequence_similarity_136_member_A	DUF842/
Hhon_g03795.t1	turquoise	0.632	acyl_CoA_dehydrogenase_very_long_chain	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g05840.t1	turquoise	0.632	1_acylglycerol_3_phosphate_O_acyltransferase_3	Acyltransferase/Acyltransf_C/
Hhon_g00662.t1	turquoise	0.631	adenylate_kinase_6	AAA_18/
Hhon_g06049.t1	turquoise	0.631		
Hhon_g03472.t1	turquoise	0.63	dehydrogenase_reductase_7B	adh_short/
Hhon_g00721.t1	turquoise	0.63	transmembrane_protein_256	DUF423/
Hhon_g00167.t1	turquoise	0.63	nuclear_factor_I_B	
Hhon_g11460.t1	turquoise	0.629	plasminogen	MAM/Kringle/SRCR/SRCR/
Hhon_g11058.t1	turquoise	0.629		
Hhon_g09172.t1	turquoise	0.628	sulfatase_2	Metalloenzyme/iPGM_N/
Hhon_orphan_1	turquoise	0.625	NA	NA
Hhon_orphan_1415	turquoise	0.624	NA	NA
Hhon_g09481.t1	turquoise	0.623		UQCC3/CBP4/
Hhon_g11295.t1	turquoise	0.623	NADH_ubiquinone_oxidoreductase_core_subunit_S1	Fer2_4/NADH-G_4Fe-4S_3/Molybdopterin/NADH_dhqG_C/
Hhon_g08227.t1	turquoise	0.623	enoyl_CoA_delta_isomerase_1	ECH_1/
Hhon_g03379.t1	turquoise	0.623	DDB1_and_CUL4_associated_factor_10	WD40/WD40/WD40/
Hhon_g07430.t1	turquoise	0.623	mitochondrial_ribosomal_protein_L13	Ribosomal_L13/
Hhon_orphan_1781	turquoise	0.622	NA	NA
Hhon_g00260.t1	turquoise	0.621	erythrocyte_membrane_protein_band_4.1_like_3	FERM_N/FERM_M/FERM_C/FA/Thymosin/
Hhon_g11363.t1	turquoise	0.62	UDP_glucuronosyltransferase_family_2_member_B11	UDPGT/
Hhon_orphan_891	turquoise	0.62	NA	NA
Hhon_g04762.t1	turquoise	0.62	mitochondrial_ribosomal_protein_L45	Tim44/
Hhon_g08933.t1	turquoise	0.62		
Hhon_g04826.t1	turquoise	0.62		OCIA/
Hhon_g06773.t1	turquoise	0.619	mitochondrial_ribosomal_protein_L57	MRP-63/
Hhon_g11832.t1	turquoise	0.618	inner_mitochondrial_membrane_peptidase_subunit_2	Peptidase_S24/
Hhon_orphan_706	turquoise	0.617	NA	NA
Hhon_g03393.t1	turquoise	0.617		
Hhon_g09162.t1	turquoise	0.617	glutaminyl_tRNA_amidotransferase_subunit_QRSL1	Amidase/
Hhon_g06748.t1	turquoise	0.617	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
Hhon_g08992.t1	turquoise	0.617	cytochrome_P450_family_24_subfamily_A_member_1	p450/
Hhon_g09562.t1	turquoise	0.616		Aldose_epim/
Hhon_g04168.t1	turquoise	0.616	solute_carrier_family_35_member_B3	Acetyltransf_CG/UAA/
Hhon_g03004.t1	turquoise	0.616	epoxide_hydrolase_1	EHN/
Hhon_g09167.t1	turquoise	0.615	leucine_aminopeptidase_3	Peptidase_M17_N/Peptidase_M17/
Hhon_g03525.t1	turquoise	0.615	ATP_synthase_mitochondrial_F1_complex_assembly_factor_1	ATP11/
Hhon_g08013.t1	turquoise	0.614	DAZ_associated_protein_1	RRM_1/
