#species_file	protein_name	nb_OG_fused	list_fused_OGs
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P004885	2	OG_6334 OG_6569
Sanmal.fasta	Sanmal_Sma_005422-T1	2	OG_2944 OG_4769
Hhon.fasta	Hhon_g04091.t1	2	OG_661 OG_3968
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P026115	2	OG_2585 OG_4309
Emue.fasta	Emue_Em0019g538a.t1	2	OG_1028 OG_2559
Tetwil.fasta	Tetwil_g25377.t2	2	OG_604 OG_609
Hvul.fasta	Hvul_g16063_1	2	OG_3556 OG_5765
Hvul.fasta	Hvul_g6206_1	2	OG_866 OG_6726
Sanmal.fasta	Sanmal_Sma_005476-T1	2	OG_1912 OG_4324
Hvul.fasta	Hvul_g6215_1	2	OG_542 OG_2280
Spur.fasta	Spur_XM_030982747.1	2	OG_2012 OG_6486
Hvul.fasta	Hvul_g16069_1	2	OG_1213 OG_3507
Halamb.fasta	Halamb_c56585_g2_i1mm.7237	2	OG_4979 OG_5457
Coemet.fasta	Coemet_Cmet_scaffold11877_01	2	OG_178 OG_3237
Sanmal.fasta	Sanmal_Sma_005492-T1	2	OG_91 OG_1085
Hvul.fasta	Hvul_g6231_1	2	OG_182 OG_280
Emue.fasta	Emue_Em0019g565a.t1	2	OG_1396 OG_1441
Nemnom.fasta	Nemnom_g7580.t1	2	OG_646 OG_6317
Emue.fasta	Emue_Em0019g566a.t1	2	OG_1424 OG_4041
Pbac.fasta	Pbac_sb2654931	3	OG_213 OG_727 OG_4309
Emue.fasta	Emue_Em0019g575a.t1	2	OG_2718 OG_6623
Xestes.fasta	Xestes_snap_masked-XT_scaffold188433-processed-gene-0.6-mRNA-1	2	OG_109 OG_676
Chofle.fasta	Chofle_EP00730_Choanoeca_flexa_P002476	2	OG_6111 OG_6730
Emue.fasta	Emue_Em0019g581a.t1	2	OG_4596 OG_5181
Tetwil.fasta	Tetwil_g2542.t2	2	OG_2385 OG_2612
Pbac.fasta	Pbac_sb2654966	2	OG_611 OG_3689
Bralan.fasta	Bralan_BLAG14000464_1	2	OG_1150 OG_5530
Sanmal.fasta	Sanmal_Sma_005567-T1	2	OG_6025 OG_6306
Adig.fasta	Adig_XM_015894750.1	2	OG_2150 OG_3914
Gfas.fasta	Gfas_gfas1.m1.17115.m1	2	OG_1805 OG_6197
Emue.fasta	Emue_Em0004g8a.t1	2	OG_2078 OG_2208
Amil.fasta	Amil_Amillepora23257-RA	2	OG_1385 OG_4245
Skow.fasta	Skow_XM_006823052.1	2	OG_938 OG_3000
Sanmal.fasta	Sanmal_Sma_005627-T1	2	OG_283 OG_5865
Amil.fasta	Amil_Amillepora23296-RA	2	OG_513 OG_6298
Emue.fasta	Emue_Em0019g656a.t1	2	OG_1714 OG_2318
Xesp.fasta	Xesp_022146-T1	2	OG_4672 OG_6595
Stycar.fasta	Stycar_maker-SC_scaffold1498-augustus-gene-0.32-mRNA-1	2	OG_917 OG_1094
Xestes.fasta	Xestes_snap_masked-XT_scaffold2457-processed-gene-0.19-mRNA-1	2	OG_2050 OG_2104
Hvul.fasta	Hvul_g16251_1	2	OG_518 OG_763
Xesp.fasta	Xesp_022168-T1	2	OG_2580 OG_6310
Mlei.fasta	Mlei_ML0009.g1.i1	2	OG_4606 OG_6706
HoiH04.fasta	HoiH04_mRNA8977	2	OG_3333 OG_4198
Hvul.fasta	Hvul_g6414_1	2	OG_2827 OG_5735
Mlei.fasta	Mlei_ML0010.g9.i1	2	OG_3883 OG_5547
Mbre.fasta	Mbre_EDQ92626	2	OG_869 OG_1050
Chofle.fasta	Chofle_EP00730_Choanoeca_flexa_P002691	2	OG_6111 OG_6730
Hvul.fasta	Hvul_g6452_1	2	OG_1433 OG_6404
Gasp.fasta	Gasp_gasp1.m3.21956.m1	2	OG_2158 OG_2755
Pbac.fasta	Pbac_sb2655148	2	OG_2774 OG_2801
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P026879	2	OG_1346 OG_5878
Rhoesc.fasta	Rhoesc_Res_006352-T1	2	OG_3368 OG_4593
Pbac.fasta	Pbac_sb2655154	2	OG_3377 OG_3687
Sanmal.fasta	Sanmal_Sma_005727-T1	2	OG_1304 OG_6426
Emue.fasta	Emue_Em0005g1033a.t1	2	OG_1988 OG_5719
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P047410	2	OG_4587 OG_6060
Emue.fasta	Emue_Em0019g751a.t1	2	OG_1567 OG_5468
Emue.fasta	Emue_Em0019g756a.t1	2	OG_2879 OG_3760
Acagra.fasta	Acagra_model.g15927.t1.1.5d3b8850	2	OG_4689 OG_6486
Hvul.fasta	Hvul_g6496_1	2	OG_180 OG_4180
Xestes.fasta	Xestes_snap_masked-XT_scaffold3448-processed-gene-0.5-mRNA-1	2	OG_1551 OG_2111
Rhoesc.fasta	Rhoesc_Res_006388-T1	2	OG_2120 OG_3428
Nvec.fasta	Nvec_v1g134156	2	OG_1548 OG_4713
Amil.fasta	Amil_Amillepora23496-RA	2	OG_342 OG_1622
Nemnom.fasta	Nemnom_g7935.t1	2	OG_5240 OG_6249
Pbac.fasta	Pbac_sb2655239	2	OG_857 OG_5869
Emue.fasta	Emue_Em0005g1124a.t1	2	OG_1613 OG_4171
Tetwil.fasta	Tetwil_g25680.t2	2	OG_2387 OG_4230
Hvul.fasta	Hvul_g16437_1	2	OG_100 OG_2759
Pbac.fasta	Pbac_sb2655251	2	OG_359 OG_1310
Sanmal.fasta	Sanmal_Sma_005818-T1	2	OG_1367 OG_3436
Rhoesc.fasta	Rhoesc_Res_006485-T1	2	OG_638 OG_3608
Xestes.fasta	Xestes_snap_masked-XT_scaffold4143-processed-gene-0.5-mRNA-1	2	OG_176 OG_2223
Aaur.fasta	Aaur_scaffold132.g29.t1	2	OG_3022 OG_5729
Tetwil.fasta	Tetwil_g25720.t1	2	OG_1024 OG_1934
Sanmal.fasta	Sanmal_Sma_005833-T1	2	OG_313 OG_3613
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P011917	2	OG_2249 OG_6625
Sanmal.fasta	Sanmal_Sma_005860-T1	2	OG_40 OG_2806
Mbre.fasta	Mbre_EDQ92831	2	OG_520 OG_4942
Hvul.fasta	Hvul_g16538_1	2	OG_1163 OG_2004
Mbre.fasta	Mbre_EDQ92833	2	OG_198 OG_2689
Aque.fasta	Aque_Aqu2.1.17646_001	2	OG_1625 OG_3218
Emue.fasta	Emue_Em0019g873a.t1	2	OG_2534 OG_5813
Morvir.fasta	Morvir_scaffold184.g16.t2	2	OG_3106 OG_4309
Pbac.fasta	Pbac_sb2655344	2	OG_4637 OG_7113
Hvul.fasta	Hvul_g6718_1	2	OG_2829 OG_6074
Xesp.fasta	Xesp_022508-T1	2	OG_2678 OG_5078
Mlei.fasta	Mlei_ML0029.g3.i1	2	OG_432 OG_849
HoiH06.fasta	HoiH06_mRNA5789	2	OG_1154 OG_2034
Xesp.fasta	Xesp_022568-T1	2	OG_3441 OG_5057
Sanmal.fasta	Sanmal_Sma_005938-T1	2	OG_1492 OG_3527
Tcas.fasta	Tcas_TC004403_001	2	OG_1292 OG_6018
Mlei.fasta	Mlei_ML0032.g26.i1	2	OG_2019 OG_5236
Pbac.fasta	Pbac_sb2655401	2	OG_2252 OG_4672
Pbac.fasta	Pbac_sb2655400	2	OG_2158 OG_5634
Aque.fasta	Aque_Aqu2.1.17744_001	2	OG_2754 OG_3277
Tcas.fasta	Tcas_TC004433_001	2	OG_1762 OG_5244
Spis.fasta	Spis_XP_022801073_1	2	OG_1848 OG_3289
Bralan.fasta	Bralan_BLAG14001055_1	2	OG_6111 OG_6276
Aque.fasta	Aque_Aqu2.1.43352_001	2	OG_219 OG_3441
Aque.fasta	Aque_Aqu2.1.17781_001	2	OG_2029 OG_4735
Acagra.fasta	Acagra_model.g16280.t1	2	OG_3830 OG_5124
Gfas.fasta	Gfas_gfas1.m1.17569.m1	2	OG_1612 OG_4237
Xestes.fasta	Xestes_snap_masked-XT_scaffold5582-processed-gene-0.12-mRNA-1	2	OG_1214 OG_3339
Gasp.fasta	Gasp_gasp1.m3.22368.m1	2	OG_2791 OG_3674
Pbac.fasta	Pbac_sb2655533	2	OG_513 OG_1010
Xestes.fasta	Xestes_snap_masked-XT_scaffold5629-processed-gene-0.20-mRNA-1	2	OG_2166 OG_2243
Emue.fasta	Emue_Em0019g989a.t1	2	OG_2259 OG_2878
Pbac.fasta	Pbac_sb2655564	2	OG_3736 OG_4079
Aque.fasta	Aque_Aqu2.1.17828_001	2	OG_2523 OG_2585
Pbac.fasta	Pbac_sb2655574	2	OG_4845 OG_6275
Acagra.fasta	Acagra_model.g16331.t1	2	OG_1567 OG_3003
Emue.fasta	Emue_Em0020g1017a.t1	2	OG_1769 OG_2593
HoiH06.fasta	HoiH06_mRNA5993	2	OG_2531 OG_3684
Acagra.fasta	Acagra_model.g16338.t1	2	OG_3170 OG_4477
Emue.fasta	Emue_Em0020g1028a.t1	2	OG_1452 OG_2189
Stycar.fasta	Stycar_maker-SC_scaffold1697-augustus-gene-0.11-mRNA-1	2	OG_1429 OG_5094
Sanmal.fasta	Sanmal_Sma_006122-T1	2	OG_1556 OG_6540
Tadh.fasta	Tadh_TriadT25485	2	OG_5240 OG_6249
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P016575	2	OG_5573 OG_5679
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P000624	2	OG_3438 OG_5793
Emue.fasta	Emue_Em0020g103a.t1	2	OG_1667 OG_4813
Spis.fasta	Spis_XP_022801310_1	2	OG_5240 OG_6249
Adig.fasta	Adig_XM_015923819.1	2	OG_3526 OG_5677
Xestes.fasta	Xestes_augustus_masked-XT_scaffold153510-processed-gene-0.2-mRNA-1	2	OG_2528 OG_6913
Dpul.fasta	Dpul_mRNA16761	2	OG_2975 OG_5390
Amil.fasta	Amil_Amillepora24334-RA	2	OG_1922 OG_1938
Stycar.fasta	Stycar_maker-SC_scaffold1729-augustus-gene-0.13-mRNA-1	2	OG_3482 OG_6566
Dpul.fasta	Dpul_mRNA16812	2	OG_1860 OG_5589
Stycar.fasta	Stycar_maker-SC_scaffold1740-augustus-gene-0.102-mRNA-1	3	OG_1390 OG_1796 OG_1958
Hvul.fasta	Hvul_g1683_1	2	OG_3336 OG_6098
Nemnom.fasta	Nemnom_g8436.t1	2	OG_3559 OG_4677
Hvul.fasta	Hvul_g7065_1	2	OG_372 OG_1599
Pbac.fasta	Pbac_sb2655717	2	OG_2244 OG_4173
Nemnom.fasta	Nemnom_g8444.t1	2	OG_3855 OG_6687
Sanmal.fasta	Sanmal_Sma_006194-T1	2	OG_1144 OG_6275
Hvul.fasta	Hvul_g7099_1	3	OG_2195 OG_3305 OG_3775
Sanmal.fasta	Sanmal_Sma_006221-T1	3	OG_299 OG_599 OG_6214
Xestes.fasta	Xestes_snap_masked-XT_scaffold784-processed-gene-0.2-mRNA-1	2	OG_36 OG_3406
Sanmal.fasta	Sanmal_Sma_006222-T1	2	OG_317 OG_3476
Helnan.fasta	Helnan_EP00037_Helgoeca_nana_P032548	2	OG_1078 OG_4940
Pbac.fasta	Pbac_sb2655771	2	OG_3973 OG_4979
Mlei.fasta	Mlei_ML0049.g6.i1	2	OG_4576 OG_6950
Emue.fasta	Emue_Em0020g1096a.t1	2	OG_4667 OG_4807
Pbac.fasta	Pbac_sb2655775	2	OG_2240 OG_2771
Pbac.fasta	Pbac_sb2655776	2	OG_472 OG_4294
Hvul.fasta	Hvul_g16871_1	2	OG_1414 OG_6109
Pbac.fasta	Pbac_sb2655787	4	OG_330 OG_765 OG_2409 OG_3806
Tetwil.fasta	Tetwil_g26078.t3	2	OG_39 OG_5952
Mertsp.fasta	Mertsp_Mesp_sb596012	2	OG_5830 OG_6223
Nemnom.fasta	Nemnom_g8559.t1	2	OG_1828 OG_5499
Ocar.fasta	Ocar_g10024	2	OG_5743 OG_5829
Nemnom.fasta	Nemnom_g8584.t1	2	OG_1123 OG_5903
Ocar.fasta	Ocar_g10045	2	OG_1124 OG_1347
Pbac.fasta	Pbac_sb2655888	2	OG_1616 OG_2419
Nemnom.fasta	Nemnom_g8594.t1	2	OG_2501 OG_5233
Pbac.fasta	Pbac_sb2655887	2	OG_1466 OG_4655
Skow.fasta	Skow_XM_006823931.1	2	OG_4824 OG_6397
Pbac.fasta	Pbac_sb2655886	2	OG_3750 OG_5732
Amil.fasta	Amil_Amillepora24548-RA	2	OG_3192 OG_5923
Emue.fasta	Emue_Em0020g173a.t1	2	OG_1643 OG_5604
Sanmal.fasta	Sanmal_Sma_007144-T1	2	OG_3719 OG_4129
Coemet.fasta	Coemet_Cmet_scaffold13603_01	2	OG_3666 OG_3759
Pbac.fasta	Pbac_sb2655923	2	OG_2287 OG_6281
Amil.fasta	Amil_Amillepora24590-RA	2	OG_430 OG_5794
Pbac.fasta	Pbac_sb2655931	2	OG_1457 OG_5545
Emue.fasta	Emue_Em0020g200a.t1	2	OG_2612 OG_5803
Hvul.fasta	Hvul_g1712_1	2	OG_583 OG_5210
Ocar.fasta	Ocar_g10128	2	OG_1671 OG_2254
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P001136	2	OG_1700 OG_6045
Gfas.fasta	Gfas_gfas1.m1.17921.m1	2	OG_2133 OG_3334
Pbac.fasta	Pbac_sb2655958	3	OG_138 OG_3740 OG_4780
Mlei.fasta	Mlei_ML0062.g8.i1	2	OG_1041 OG_3390
Sanmal.fasta	Sanmal_Sma_007416-T1	2	OG_497 OG_5763
Stycar.fasta	Stycar_maker-SC_scaffold1874-augustus-gene-0.6-mRNA-1	2	OG_730 OG_2171
Aque.fasta	Aque_Aqu2.1.43744_001	2	OG_6221 OG_6317
Mlei.fasta	Mlei_ML0064.g1.i1	2	OG_770 OG_802
Sanmal.fasta	Sanmal_Sma_007440-T1	2	OG_1248 OG_1321
Nemnom.fasta	Nemnom_g8729.t1	2	OG_86 OG_4384
Aque.fasta	Aque_Aqu2.1.18502_001	2	OG_2322 OG_2473
Pbac.fasta	Pbac_sb2656074	4	OG_299 OG_3550 OG_5667 OG_6121
Sanmal.fasta	Sanmal_Sma_007511-T1	2	OG_865 OG_2979
Mlei.fasta	Mlei_ML0073.g34.i1	2	OG_809 OG_2034
Amil.fasta	Amil_Amillepora24757-RA	2	OG_43 OG_4879
Mlei.fasta	Mlei_ML0073.g4.i1	2	OG_744 OG_1130
Sanmal.fasta	Sanmal_Sma_007540-T1	2	OG_2446 OG_3921
Stycar.fasta	Stycar_maker-SC_scaffold1937-augustus-gene-0.23-mRNA-1	2	OG_3124 OG_5433
Sanmal.fasta	Sanmal_Sma_007552-T1	2	OG_3095 OG_6336
Ocar.fasta	Ocar_g10279	2	OG_955 OG_1353
Hvul.fasta	Hvul_g7508_1	2	OG_582 OG_1267
Bralan.fasta	Bralan_BLAG15000601_1	2	OG_118 OG_2762
Skow.fasta	Skow_XM_006824239.1	2	OG_916 OG_4053
Amil.fasta	Amil_Amillepora24823-RA	2	OG_2480 OG_3028
Spis.fasta	Spis_Spis13417_1	2	OG_2369 OG_6453
Hhon.fasta	Hhon_g05097.t1	2	OG_1282 OG_4425
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P013278	2	OG_2585 OG_4309
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P007899	2	OG_4786 OG_5178
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P001434	3	OG_4126 OG_4661 OG_6022
Cgig.fasta	Cgig_XM_020064086.2	2	OG_5240 OG_6249
Nemnom.fasta	Nemnom_g8862.t1	2	OG_1016 OG_5532
Xesp.fasta	Xesp_023879-T1	2	OG_2799 OG_3708
Pbac.fasta	Pbac_sb2656235	2	OG_2333 OG_4365
Ocar.fasta	Ocar_g1035	2	OG_956 OG_5319
Exapal.fasta	Exapal_XM_021049227.1	2	OG_82 OG_4548
Pbac.fasta	Pbac_sb2656244	3	OG_2104 OG_5867 OG_6873
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P017578	2	OG_1201 OG_4596
Ocar.fasta	Ocar_g10374	2	OG_2240 OG_4068
Rhoesc.fasta	Rhoesc_Res_007538-T1	2	OG_3283 OG_5848
Xesp.fasta	Xesp_023922-T1	2	OG_2080 OG_3721
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P029472	2	OG_1329 OG_2616
Amil.fasta	Amil_Amillepora24909-RA	2	OG_215 OG_3405
Aque.fasta	Aque_Aqu2.1.43982_001	2	OG_3653 OG_5876
Sanmal.fasta	Sanmal_Sma_007667-T1	2	OG_1818 OG_4216
Fspp.fasta	Fspp_ffun1.m4.33084.m1	2	OG_1654 OG_5692
Sanmal.fasta	Sanmal_Sma_007681-T1	2	OG_4013 OG_6433
Xesp.fasta	Xesp_024033-T1	2	OG_641 OG_5805
Emue.fasta	Emue_Em0020g500a.t1	2	OG_1069 OG_3279
Aque.fasta	Aque_Aqu2.1.44023_001	2	OG_2128 OG_3498
Sanmal.fasta	Sanmal_Sma_007705-T1	2	OG_1674 OG_3960
Xesp.fasta	Xesp_024048-T1	2	OG_2292 OG_6060
Hvul.fasta	Hvul_g17500_1	2	OG_116 OG_3796
Ocar.fasta	Ocar_g10451	2	OG_2055 OG_6280
Ocar.fasta	Ocar_g10489	2	OG_415 OG_5755
Dpul.fasta	Dpul_mRNA18414	2	OG_2975 OG_5390
Stycar.fasta	Stycar_maker-SC_scaffold20860-snap-gene-0.76-mRNA-1	2	OG_638 OG_4802
Amil.fasta	Amil_Amillepora25129-RA	2	OG_1580 OG_2833
Skow.fasta	Skow_XM_006824694.1	2	OG_355 OG_6228
Hhon.fasta	Hhon_g05363.t1	2	OG_4169 OG_6348
Gfas.fasta	Gfas_gfas1.m1.1840.m1	2	OG_720 OG_1456
Pbac.fasta	Pbac_sb2656589	2	OG_3930 OG_5007
Nemnom.fasta	Nemnom_g9130.t1	2	OG_4245 OG_6473
Tetwil.fasta	Tetwil_g26734.t2	2	OG_433 OG_1402
Nemnom.fasta	Nemnom_g9139.t1	2	OG_233 OG_1137
Aque.fasta	Aque_Aqu2.1.19262_001	2	OG_1829 OG_3395
Gfas.fasta	Gfas_gfas1.m1.1842.m1	2	OG_1207 OG_6029
Adig.fasta	Adig_XM_015896605.1	2	OG_1419 OG_5683
Stycar.fasta	Stycar_maker-SC_scaffold2125-augustus-gene-0.128-mRNA-1	2	OG_456 OG_2958
Hhon.fasta	Hhon_g05403.t1	2	OG_5240 OG_6249
Sanmal.fasta	Sanmal_Sma_008339-T1	2	OG_4485 OG_5447
Hvul.fasta	Hvul_g1768_1	2	OG_1410 OG_6133
Pbac.fasta	Pbac_sb2656684	2	OG_1323 OG_4677
Hvul.fasta	Hvul_g17692_1	2	OG_1690 OG_2896
Sanmal.fasta	Sanmal_Sma_008346-T1	2	OG_3070 OG_5884
Hvul.fasta	Hvul_g1770_1	2	OG_90 OG_332
Tetwil.fasta	Tetwil_g26774.t1	2	OG_696 OG_1876
Sanmal.fasta	Sanmal_Sma_008363-T1	2	OG_1814 OG_2427
Pbac.fasta	Pbac_sb2656716	3	OG_1270 OG_1328 OG_4684
Nemnom.fasta	Nemnom_g9179.t1	2	OG_1066 OG_4807
Fspp.fasta	Fspp_ffun1.m4.10055.m1	2	OG_5325 OG_6054
Hvul.fasta	Hvul_g7973_1	2	OG_178 OG_490
Tetwil.fasta	Tetwil_g26795.t2	2	OG_1673 OG_3288
Amil.fasta	Amil_Amillepora25280-RA	2	OG_1954 OG_4605
Pbac.fasta	Pbac_sb2656754	2	OG_623 OG_4008
Rhoesc.fasta	Rhoesc_Res_007950-T1	2	OG_2927 OG_2990
Hhon.fasta	Hhon_g05476.t1	2	OG_1292 OG_3393
Pbac.fasta	Pbac_sb2656768	3	OG_745 OG_1775 OG_6578
Tetwil.fasta	Tetwil_g26819.t1	2	OG_15 OG_3072
Sanmal.fasta	Sanmal_Sma_008444-T1	2	OG_2690 OG_3130
Sanmal.fasta	Sanmal_Sma_008450-T1	2	OG_1683 OG_4083
Sanmal.fasta	Sanmal_Sma_008456-T1	2	OG_1312 OG_1926
Mlei.fasta	Mlei_ML0117.g6.i1	2	OG_5552 OG_6077
Mlei.fasta	Mlei_ML0117.g9.i1	2	OG_5183 OG_6538
Gasp.fasta	Gasp_gasp1.m3.23702.m1	2	OG_698 OG_6553
Pbac.fasta	Pbac_sb2656817	2	OG_4283 OG_4971
HoiH06.fasta	HoiH06_mRNA7153	2	OG_5240 OG_6249
Emue.fasta	Emue_Em0020g791a.t1	2	OG_686 OG_1537
HoiH23.fasta	HoiH23_PlH23_007464-RA	2	OG_2020 OG_4447
Pbac.fasta	Pbac_sb2656830	2	OG_1540 OG_2810
Hvul.fasta	Hvul_g17846_1	2	OG_3705 OG_4290
Hvul.fasta	Hvul_g17852_1	2	OG_578 OG_1368
Hvul.fasta	Hvul_g8096_1	3	OG_92 OG_2120 OG_6398
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P001638	2	OG_4729 OG_5524
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P001657	2	OG_4729 OG_5524
Mlei.fasta	Mlei_ML0123.g7.i1	2	OG_235 OG_4363
Emue.fasta	Emue_Em0020g845a.t1	2	OG_2551 OG_2897
Aaur.fasta	Aaur_scaffold1543.g3.t1	2	OG_3222 OG_3518
Pbac.fasta	Pbac_sb2656924	3	OG_1376 OG_2583 OG_2755
Sanmal.fasta	Sanmal_Sma_008536-T1	2	OG_3022 OG_5729
Morvir.fasta	Morvir_scaffold1.g377.t1	2	OG_1160 OG_2927
Pbac.fasta	Pbac_sb2656973	2	OG_564 OG_3714
Stycar.fasta	Stycar_maker-SC_scaffold2258-augustus-gene-0.91-mRNA-1	2	OG_2975 OG_4663
Emue.fasta	Emue_Em0005g90a.t1	2	OG_1627 OG_1860
Mertsp.fasta	Mertsp_Mesp_sb558403	2	OG_1064 OG_2061
Tetwil.fasta	Tetwil_g26997.t1	2	OG_2188 OG_4311
Sanmal.fasta	Sanmal_Sma_008604-T1	2	OG_2511 OG_6150
Spis.fasta	Spis_XP_022802931_1	2	OG_103 OG_1626
Pbac.fasta	Pbac_sb2657040	2	OG_728 OG_2051
Pbac.fasta	Pbac_sb2657047	2	OG_3228 OG_4205
Emue.fasta	Emue_Em0020g930a.t1	2	OG_4305 OG_5805
Sanmal.fasta	Sanmal_Sma_008690-T1	2	OG_65 OG_557
Xesp.fasta	Xesp_000178-T1	2	OG_1460 OG_3561
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P050928	2	OG_4542 OG_6396
Hvul.fasta	Hvul_g18063_1	2	OG_1074 OG_1216
Emue.fasta	Emue_Em0020g952a.t1	2	OG_5844 OG_6065
Bralan.fasta	Bralan_BLAG16000592_1	2	OG_4156 OG_4690
Pbac.fasta	Pbac_sb2657129	3	OG_302 OG_3105 OG_3708
Ocar.fasta	Ocar_g11139	2	OG_4300 OG_5815
Nemnom.fasta	Nemnom_g9496.t1	2	OG_1598 OG_6222
Emue.fasta	Emue_Em0006g1007a.t1	2	OG_1410 OG_2203
Sanmal.fasta	Sanmal_Sma_008735-T1	2	OG_2312 OG_4349
Xesp.fasta	Xesp_000257-T1	2	OG_1888 OG_6005
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P050999	2	OG_2303 OG_6167
Ocar.fasta	Ocar_g1138	2	OG_961 OG_4249
Sanmal.fasta	Sanmal_Sma_008743-T1	2	OG_5642 OG_5741
Mlei.fasta	Mlei_ML0151.g1.i1	2	OG_985 OG_7026
Sanmal.fasta	Sanmal_Sma_008756-T1	2	OG_1989 OG_2379
Sanmal.fasta	Sanmal_Sma_008757-T1	2	OG_2685 OG_5297
Pbac.fasta	Pbac_sb2657238	2	OG_575 OG_2314
Tetwil.fasta	Tetwil_g27182.t2	2	OG_348 OG_1337
Xesp.fasta	Xesp_025622-T1	2	OG_4185 OG_5044
Hvul.fasta	Hvul_g8369_1	2	OG_3952 OG_5870
Xesp.fasta	Xesp_000334-T1	2	OG_3553 OG_3558
Sanmal.fasta	Sanmal_Sma_008782-T1	2	OG_918 OG_3007
Hvul.fasta	Hvul_g18226_1	2	OG_756 OG_6025
Sanmal.fasta	Sanmal_Sma_008792-T1	2	OG_1963 OG_4972
Nemnom.fasta	Nemnom_g9591.t1	2	OG_3095 OG_6336
Tetwil.fasta	Tetwil_g27222.t1	2	OG_1838 OG_3296
Xesp.fasta	Xesp_025914-T1	2	OG_2871 OG_4522
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P010032	2	OG_2022 OG_4682
Ocar.fasta	Ocar_g1234	2	OG_1089 OG_1783
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P004415	2	OG_1716 OG_5881
Pbac.fasta	Pbac_sb2657306	3	OG_2325 OG_4783 OG_5072
Ocar.fasta	Ocar_g1254	3	OG_1596 OG_4280 OG_5388
Hsap.fasta	Hsap_ENST00000375663	2	OG_5653 OG_5752
Emue.fasta	Emue_Em0021g19a.t1	2	OG_2378 OG_3981
Amil.fasta	Amil_Amillepora26155-RA	2	OG_468 OG_480
Pbac.fasta	Pbac_sb2657333	2	OG_1021 OG_1397
Hvul.fasta	Hvul_g8461_1	2	OG_288 OG_5845
Pbac.fasta	Pbac_sb2657343	2	OG_220 OG_292
Dgig.fasta	Dgig_XM_028546361.1	2	OG_103 OG_1626
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P031694	2	OG_2249 OG_6625
Hvul.fasta	Hvul_g8464_1	2	OG_67 OG_3525
Pbac.fasta	Pbac_sb2657367	2	OG_674 OG_6196
Aque.fasta	Aque_Aqu2.1.20337_001	3	OG_3072 OG_5619 OG_5846
Pbac.fasta	Pbac_sb2657376	3	OG_272 OG_2970 OG_3740
Aque.fasta	Aque_Aqu2.1.20341_001	2	OG_18 OG_4348
Emue.fasta	Emue_Em0021g236a.t1	2	OG_1676 OG_4196
Emue.fasta	Emue_Em0021g238a.t1	2	OG_1120 OG_6020
Pbac.fasta	Pbac_sb2657386	2	OG_1866 OG_6411
Ocar.fasta	Ocar_g1326	2	OG_2782 OG_6013
Rhoesc.fasta	Rhoesc_Res_008474-T1	2	OG_1300 OG_5783
Hvul.fasta	Hvul_g18370_1	2	OG_1099 OG_1623
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P003239	2	OG_1242 OG_4294
Acagra.fasta	Acagra_model.g18012.t1	2	OG_574 OG_2394
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P003245	2	OG_2249 OG_6625
Dpul.fasta	Dpul_mRNA19372	2	OG_12 OG_1650
Sanmal.fasta	Sanmal_Sma_008923-T1	3	OG_558 OG_568 OG_1171
HoiH23.fasta	HoiH23_PlH23_007912-RA	2	OG_739 OG_1939
Emue.fasta	Emue_Em0021g279a.t1	2	OG_410 OG_5963
Ocar.fasta	Ocar_g1386	3	OG_49 OG_52 OG_791
Sanmal.fasta	Sanmal_Sma_008928-T1	2	OG_2063 OG_3647
Ocar.fasta	Ocar_g1398	2	OG_2905 OG_6372
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P031993	2	OG_112 OG_849
Mlei.fasta	Mlei_ML0177.g10.i1	2	OG_172 OG_1746
Tetwil.fasta	Tetwil_g27417.t2	2	OG_1841 OG_5090
Tetwil.fasta	Tetwil_g27423.t1	2	OG_1518 OG_2549
Ocar.fasta	Ocar_g1439	2	OG_3309 OG_3907
Nemnom.fasta	Nemnom_g9815.t1	2	OG_6294 OG_6425
Fspp.fasta	Fspp_ffun1.m4.3604.m1	2	OG_27 OG_6192
Ocar.fasta	Ocar_g1445	2	OG_2042 OG_4797
