orthogroup	orthogroup_name
OG_4392	OG_4392:
OG_4393	OG_4393:C_C_motif_chemokine_receptor_3/G_protein_coupled_receptor_50/lysophosphatidic_acid_receptor_4
OG_4398	OG_4398:Vat1l/vesicle_amine_transport_1/vesicle_amine_transport_1_like
OG_4401	OG_4401:5_hydroxytryptamine_receptor_1B/atypical_chemokine_receptor_3/C_C_motif_chemokine_receptor_5/C_X_C_motif_chemokine_receptor_3/C_X_C_motif_chemokine_receptor_6/cholecystokinin_A_receptor/endothelin_receptor_type_B/G_protein_coupled_receptor_83/H2B_clustered_histone_13/H2B_clustered_histone_18/H2B.U_histone_1/histamine_receptor_H2/lysophosphatidic_acid_receptor_1/neuropeptide_FF_receptor_1/neuropeptide_Y_receptor_Y2/neuropeptides_B_and_W_receptor_2/olfactory_receptor_family_2_subfamily_M_member_3/olfactory_receptor_family_56_subfamily_A_member_5/opsin_3/prolactin_releasing_hormone_receptor/retinal_pigment_epithelium_derived_rhodopsin_homolog/somatostatin_receptor_1/sphingosine_1_phosphate_receptor_1/tachykinin_receptor_1/tachykinin_receptor_3
OG_4402	OG_4402:
OG_4403	OG_4403:heat_shock_protein_family_A_Hsp70_member_8
OG_4407	OG_4407:G_protein_coupled_receptor_21/opioid_receptor_kappa_1
OG_4414	OG_4414:carbonyl_reductase_4/dehydrogenase_reductase_4/dicarbonyl_and_L_xylulose_reductase/hydroxysteroid_17_beta_dehydrogenase_1/hydroxysteroid_17_beta_dehydrogenase_2/hydroxysteroid_17_beta_dehydrogenase_6/retinol_dehydrogenase_16/retinol_dehydrogenase_5/retinol_dehydrogenase_8
OG_4415	OG_4415:endothelial_PAS_domain_protein_1/hypoxia_inducible_factor_1_subunit_alpha/neuronal_PAS_domain_protein_3/SIM_bHLH_transcription_factor_1/SIM_bHLH_transcription_factor_2
OG_4416	OG_4416:myosin_light_chain_kinase
OG_4418	OG_4418:TBX4/TBX5
OG_4420	OG_4420:tetraspanin_33/tetraspanin_5/Tspan17/Tspan5
OG_4421	OG_4421:SEL1L_adaptor_subunit_of_ERAD_E3_ubiquitin_ligase/SEL1L2_adaptor_subunit_of_ERAD_E3_ligase
OG_4422	OG_4422:copine_5/copine_8/Cpne5
OG_4425	OG_4425:Arhgef4/Arhgef9/novel_transcript/Rho_guanine_nucleotide_exchange_factor_4
OG_4427	OG_4427:hemicentin_1/radial_spoke_head_component_1
OG_4428	OG_4428:flavin_containing_dimethylaniline_monoxygenase_2/flavin_containing_dimethylaniline_monoxygenase_5
OG_4431	OG_4431:folate_hydrolase_1/N_acetylated_alpha_linked_acidic_dipeptidase_2
OG_4432	OG_4432:dicer_1_ribonuclease_III/solute_carrier_family_35_member_G1
OG_4433	OG_4433:hydroxysteroid_17_beta_dehydrogenase_1/retinol_dehydrogenase_8
OG_4434	OG_4434:proprotein_convertase_subtilisin_kexin_type_1/proprotein_convertase_subtilisin_kexin_type_5/proprotein_convertase_subtilisin_kexin_type_6
OG_4436	OG_4436:receptor_like_tyrosine_kinase
OG_4438	OG_4438:COMM_domain_containing_2
OG_4439	OG_4439:extended_synaptotagmin_2
OG_4449	OG_4449:calcium_calmodulin_dependent_protein_kinase_I/Camkv/Pnck
OG_4450	OG_4450:G_protein_subunit_gamma_2/G_protein_subunit_gamma_7/Gng2/Gng3/Gng4
OG_4452	OG_4452:SEC14_like_lipid_binding_2/SEC14_like_lipid_binding_3/SEC14_like_lipid_binding_4
OG_4453	OG_4453:sortilin_related_receptor_1/sortilin_related_VPS10_domain_containing_receptor_1/sortilin_related_VPS10_domain_containing_receptor_2/sortilin_related_VPS10_domain_containing_receptor_3
OG_4455	OG_4455:15_hydroxyprostaglandin_dehydrogenase
OG_4456	NA
OG_4458	OG_4458:Scn1a/Scn3a/Scn8a/sodium_voltage_gated_channel_alpha_subunit_1/sodium_voltage_gated_channel_alpha_subunit_10/sodium_voltage_gated_channel_alpha_subunit_11/sodium_voltage_gated_channel_alpha_subunit_3/sodium_voltage_gated_channel_alpha_subunit_4/sodium_voltage_gated_channel_alpha_subunit_5/sodium_voltage_gated_channel_alpha_subunit_8/sodium_voltage_gated_channel_alpha_subunit_9
OG_4459	OG_4459:kinesin_family_member_21B/NACHT_and_WD_repeat_domain_containing_1/NACHT_and_WD_repeat_domain_containing_2/notchless_homolog_1/receptor_for_activated_C_kinase_1/WD_repeat_domain_18
OG_4461	OG_4461:PAX2/PAX4/PAX5/PAX6/PAX8
OG_4462	OG_4462:prolactin_regulatory_element_binding
OG_4467	OG_4467:ring_finger_protein_121/Rnf121
OG_4470	OG_4470:Baiap2/BAR_IMD_domain_containing_adaptor_protein_2
OG_4474	OG_4474:HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_4/Herc3
OG_4477	OG_4477:RAS_guanyl_releasing_protein_1/RAS_guanyl_releasing_protein_3/Rasgrp1
OG_4479	OG_4479:5_hydroxytryptamine_receptor_7/succinate_receptor_1
OG_4480	OG_4480:novel_protein/Vamp2/vesicle_associated_membrane_protein_3
OG_4481	OG_4481:copine_3/Cpne4/Cpne6/Cpne7
OG_4482	OG_4482:Tubb2a/Tubb2b/Tubb4a/Tubb5/tubulin_beta_4B_class_IVb
OG_4485	OG_4485:1_acylglycerol_3_phosphate_O_acyltransferase_1
OG_4490	OG_4490:ring_finger_protein_11/Rnf11
OG_4496	NA
OG_4502	OG_4502:DNA_damage_regulated_autophagy_modulator_1/DNA_damage_regulated_autophagy_modulator_2
OG_4504	OG_4504:abhydrolase_domain_containing_4_N_acyl_phospholipase_B/epoxide_hydrolase_2
OG_4505	OG_4505:insulin_receptor_substrate_1/insulin_receptor_substrate_2
OG_4507	OG_4507:zinc_finger_RANBP2_type_containing_2/Zranb2
OG_4513	OG_4513:PRDM13;zf-met.HG1.62
OG_4519	NA
OG_4525	OG_4525:cannabinoid_receptor_1/trace_amine_associated_receptor_2/trace_amine_associated_receptor_9
OG_4534	OG_4534:COPI_coat_complex_subunit_beta_2
OG_4540	OG_4540:LHFPL_tetraspan_subfamily_member_6/Lhfpl4
OG_4541	OG_4541:Adcy1/adenylate_cyclase_5
OG_4547	OG_4547:Tmod2/tropomodulin_3
OG_4551	NA
OG_4554	NA
OG_4556	OG_4556:TOG_array_regulator_of_axonemal_microtubules_1
OG_4557	OG_4557:cholecystokinin_A_receptor/neuromedin_U_receptor_2/olfactory_receptor_family_8_subfamily_J_member_2_gene_pseudogene/somatostatin_receptor_2
OG_4569	OG_4569:apoptotic_chromatin_condensation_inducer_1
OG_4570	OG_4570:abhydrolase_domain_containing_11/Mgll/monoglyceride_lipase
OG_4571	OG_4571:Abelson_helper_integration_site_1/Ahi1
OG_4574	OG_4574:Tmem132a
OG_4580	OG_4580:follicle_stimulating_hormone_receptor/luteinizing_hormone_choriogonadotropin_receptor/relaxin_family_peptide_receptor_2/thyroid_stimulating_hormone_receptor
OG_4583	OG_4583:Dtx3/ring_finger_protein_166/ring_finger_protein_4
OG_4584	OG_4584:serine_and_arginine_rich_splicing_factor_4/serine_and_arginine_rich_splicing_factor_6
OG_4586	OG_4586:adrenoceptor_alpha_1A/bombesin_receptor_subtype_3/C_X_C_motif_chemokine_receptor_1/C_X_C_motif_chemokine_receptor_2/cholecystokinin_A_receptor/G_protein_coupled_receptor_65/hypocretin_receptor_2/lysophosphatidic_acid_receptor_6/melanocortin_3_receptor/neuromedin_U_receptor_2/neuropeptide_FF_receptor_1/neuropeptide_S_receptor_1/opioid_receptor_kappa_1/opioid_receptor_mu_1/opsin_1_short_wave_sensitive/opsin_4/pyroglutamylated_RFamide_peptide_receptor/somatostatin_receptor_2/sphingosine_1_phosphate_receptor_1/tachykinin_receptor_1/tachykinin_receptor_3
OG_4591	OG_4591:Tanc2
OG_4594	OG_4594:SAM_and_SH3_domain_containing_1/sterile_alpha_motif_domain_containing_5
OG_4599	NA
OG_4600	OG_4600:KLF13/KLF13;zf-met.HG1.76
OG_4604	NA
OG_4605	OG_4605:microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_2
OG_4608	OG_4608:WD_repeat_domain_6/Wdr6
OG_4609	OG_4609:ubiquitin_specific_peptidase_8
OG_4610	OG_4610:ninein_like
OG_4611	OG_4611:otoferlin
OG_4615	OG_4615:titin
OG_4617	OG_4617:sodium_leak_channel_non_selective
OG_4620	OG_4620:Rho_GTPase_activating_protein_5
OG_4623	OG_4623:DLG_associated_protein_1/Dlgap1/Dlgap4
OG_4624	OG_4624:synaptotagmin_16/Syt13
OG_4625	OG_4625:cadherin_EGF_LAG_seven_pass_G_type_receptor_3/crumbs_cell_polarity_complex_component_1/laminin_subunit_alpha_1/Nrxn1/Nrxn2/Nrxn3
OG_4626	OG_4626:Cpe
OG_4630	NA
OG_4631	OG_4631:Shank1
OG_4638	OG_4638:Calb1/Calb2/calbindin_2
OG_4640	OG_4640:Tonsl/tonsoku_like_DNA_repair_protein
OG_4647	OG_4647:ring_finger_and_SPRY_domain_containing_1
OG_4657	NA
OG_4660	OG_4660:
OG_4663	OG_4663:Gls/glutaminase/glutaminase_2
OG_4665	OG_4665:EF_hand_domain_containing_1
OG_4666	OG_4666:3_phosphoinositide_dependent_protein_kinase_1
OG_4667	NA
OG_4668	OG_4668:peroxisomal_biogenesis_factor_7
OG_4670	OG_4670:StAR_related_lipid_transfer_domain_containing_3
OG_4680	NA
OG_4681	OG_4681:regulator_of_G_protein_signaling_7/Rgs7
OG_4684	OG_4684:Myt1l
OG_4686	OG_4686:NBL1_DAN_family_BMP_antagonist
OG_4691	NA
OG_4693	OG_4693:ankyrin_repeat_domain_52/ankyrin_repeat_domain_55/ankyrin_repeat_domain_63/inversin
OG_4695	OG_4695:neuralized_E3_ubiquitin_protein_ligase_4/splA_ryanodine_receptor_domain_and_SOCS_box_containing_4
OG_4698	OG_4698:Crip2
OG_4704	OG_4704:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3
OG_4717	OG_4717:FERM_domain_containing_1/FERM_domain_containing_6/protein_tyrosine_phosphatase_non_receptor_type_13
OG_4720	OG_4720:egl_9_family_hypoxia_inducible_factor_1/egl_9_family_hypoxia_inducible_factor_2
OG_4728	NA
OG_4729	OG_4729:MOS_proto_oncogene_serine_threonine_kinase
OG_4733	NA
OG_4735	OG_4735:myostatin
OG_4739	NA
OG_4745	NA
OG_4746	NA
OG_4751	NA
OG_4753	NA
OG_4754	OG_4754:CAP_Gly_domain_containing_linker_protein_family_member_4/Clip3
OG_4758	OG_4758:protein_kinase_cGMP_dependent_2
OG_4762	OG_4762:solute_carrier_family_24_member_3/solute_carrier_family_24_member_4
OG_4779	OG_4779:zinc_finger_AN1_type_containing_6
OG_4785	OG_4785:SH3_domain_binding_protein_2
OG_4786	NA
OG_4789	OG_4789:glutamate_rich_3
OG_4790	OG_4790:multiple_coagulation_factor_deficiency_2_ER_cargo_receptor_complex_subunit
OG_4791	OG_4791:CNK3_IPCEF1_fusion_protein/CNKSR_family_member_3/Cnksr2
OG_4794	OG_4794:5_hydroxytryptamine_receptor_1A/5_hydroxytryptamine_receptor_1F/5_hydroxytryptamine_receptor_2C/adenosine_A2a_receptor/adenosine_A3_receptor/adrenoceptor_alpha_2A/adrenoceptor_beta_2/histamine_receptor_H2/histamine_receptor_H3/melatonin_receptor_1A/melatonin_receptor_1B/neuromedin_U_receptor_2/neuropeptide_FF_receptor_2/olfactory_receptor_family_10_subfamily_G_member_8/olfactory_receptor_family_6_subfamily_C_member_75/somatostatin_receptor_2/trace_amine_associated_receptor_1
OG_4796	NA
OG_4797	NA
OG_4799	OG_4799:ORC_ubiquitin_ligase_1
OG_4800	OG_4800:Tenm2/Tenm4
OG_4815	OG_4815:calcium_and_integrin_binding_family_member_2/calcium_and_integrin_binding_family_member_3/Cib2
OG_4817	OG_4817:membrane_spanning_4_domains_A5
OG_4821	NA
OG_4822	NA
OG_4823	OG_4823:GSC/GSC2
OG_4827	OG_4827:G_protein_coupled_receptor_161
OG_4828	OG_4828:Ntrk2/Ntrk3
OG_4830	OG_4830:5_hydroxytryptamine_receptor_2A/C_C_motif_chemokine_receptor_5/C_X_C_motif_chemokine_receptor_3/C_X_C_motif_chemokine_receptor_4/hypocretin_receptor_2/KISS1_receptor/melatonin_receptor_1B/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/opioid_receptor_mu_1/opsin_4
OG_4836	OG_4836:SH3_and_SYLF_domain_containing_1
OG_4843	NA
OG_4846	OG_4846:histone_PARylation_factor_1/LDL_receptor_related_protein_1B
OG_4851	OG_4851:Susd4
OG_4852	NA
OG_4853	NA
OG_4858	NA
OG_4861	NA
OG_4864	OG_4864:LIM_and_calponin_homology_domains_1/LIM_domain_7/Lmo7
OG_4874	OG_4874:NIMA_related_kinase_7
OG_4876	OG_4876:
OG_4880	OG_4880:glutaredoxin/glutaredoxin_2
OG_4887	OG_4887:Tctex1_domain_containing_1
OG_4888	OG_4888:Mapk8ip2/mitogen_activated_protein_kinase_8_interacting_protein_1
OG_4891	NA
OG_4897	NA
OG_4900	OG_4900:Sec14l1
OG_4902	OG_4902:Rell2
OG_4909	OG_4909:leucine_rich_repeat_containing_74A
OG_4913	OG_4913:DBP/HLF/TEF/Gpr22
OG_4922	OG_4922:PLAGL1/ZNF367/PLAGL1/ZNF367;zf-met.HG1.87
OG_4925	OG_4925:C_terminal_Src_kinase/fibroblast_growth_factor_receptor_2/leukocyte_receptor_tyrosine_kinase/Matk
OG_4929	OG_4929:hemicentin_1
OG_4930	OG_4930:serine_threonine_kinase_like_domain_containing_1
OG_4931	OG_4931:CD63_molecule
OG_4932	OG_4932:ankyrin_repeat_domain_55/phospholipase_A2_group_VI
OG_4935	OG_4935:metal_response_element_binding_transcription_factor_2
OG_4951	NA
OG_4954	NA
OG_4966	OG_4966:5_hydroxytryptamine_receptor_1B/5_hydroxytryptamine_receptor_2A/adenosine_A2a_receptor/adenosine_A2b_receptor/G_protein_coupled_receptor_4/histamine_receptor_H2/histamine_receptor_H4/melatonin_receptor_1A/olfactory_receptor_family_51_subfamily_B_member_5/olfactory_receptor_family_52_subfamily_K_member_1/opioid_receptor_kappa_1/sphingosine_1_phosphate_receptor_3/trace_amine_associated_receptor_1/trace_amine_associated_receptor_5/trace_amine_associated_receptor_9
OG_4969	OG_4969:Robo2/roundabout_guidance_receptor_1/roundabout_guidance_receptor_3
OG_4973	OG_4973:splA_ryanodine_receptor_domain_and_SOCS_box_containing_3
OG_4974	OG_4974:prostaglandin_E_receptor_2/prostaglandin_E_receptor_4
OG_4998	NA
OG_5002	OG_5002:neogenin_1/protogenin
OG_5004	OG_5004:FCH_and_double_SH3_domains_2/formin_binding_protein_1
OG_5005	OG_5005:C_C_motif_chemokine_receptor_5/cholecystokinin_A_receptor/coagulation_factor_II_thrombin_receptor_like_2/G_protein_coupled_receptor_19/G_protein_coupled_receptor_63/growth_hormone_secretagogue_receptor/neuromedin_U_receptor_2/opioid_receptor_kappa_1/prolactin_releasing_hormone_receptor/somatostatin_receptor_1/somatostatin_receptor_3
OG_5006	OG_5006:glutaredoxin_2/thioredoxin_reductase_3
OG_5007	OG_5007:heterogeneous_nuclear_ribonucleoprotein_A_B/musashi_RNA_binding_protein_2
OG_5010	OG_5010:leucine_rich_repeat_kinase_2
OG_5015	OG_5015:
OG_5028	NA
OG_5038	OG_5038:Bcl11a/Bcl11b
OG_5039	NA
OG_5041	OG_5041:Ttc3
OG_5050	OG_5050:tetraspanin_7/Tspan7
OG_5062	OG_5062:Adarb1
OG_5063	OG_5063:
OG_5064	OG_5064:5_hydroxytryptamine_receptor_1E/5_hydroxytryptamine_receptor_4/adrenoceptor_alpha_1B/adrenoceptor_beta_2/coagulation_factor_II_thrombin_receptor_like_2/dopamine_receptor_D5/G_protein_coupled_receptor_161/histamine_receptor_H2/trace_amine_associated_receptor_6/X_C_motif_chemokine_receptor_1
OG_5065	OG_5065:
OG_5069	OG_5069:EH_domain_binding_protein_1/sperm_antigen_with_calponin_homology_and_coiled_coil_domains_1_like
OG_5072	OG_5072:protein_tyrosine_phosphatase_receptor_type_S/protein_tyrosine_phosphatase_receptor_type_Z1
OG_5078	OG_5078:immunoglobulin_superfamily_member_9B
OG_5079	OG_5079:glutamate_rich_3/leucine_rich_repeat_containing_73
OG_5086	OG_5086:dystrophin/utrophin
OG_5088	OG_5088:mucin_5AC_oligomeric_mucus_gel_forming
OG_5101	OG_5101:multiple_PDZ_domain_crumbs_cell_polarity_complex_component
OG_5103	OG_5103:cadherin_EGF_LAG_seven_pass_G_type_receptor_2/FAT_atypical_cadherin_4/usherin
OG_5107	OG_5107:FERM_and_PDZ_domain_containing_1
OG_5111	OG_5111:follistatin
OG_5116	OG_5116:hemicentin_1/neurofascin
OG_5120	NA
OG_5122	NA
OG_5124	NA
OG_5126	NA
OG_5134	NA
OG_5139	OG_5139:NPC_intracellular_cholesterol_transporter_1/patched_domain_containing_3
OG_5144	OG_5144:epoxide_hydrolase_4/serine_hydrolase_like_2
OG_5147	OG_5147:G_protein_subunit_beta_5/WD_repeat_domain_86
OG_5152	OG_5152:dopamine_receptor_D1/dopamine_receptor_D3/pyroglutamylated_RFamide_peptide_receptor
OG_5155	OG_5155:proteasome_26S_subunit_non_ATPase_10
OG_5160	OG_5160:G_protein_subunit_gamma_7/Gng13
OG_5162	OG_5162:neural_cell_adhesion_molecule_1/protein_tyrosine_phosphatase_receptor_type_F/sidekick_cell_adhesion_molecule_1/titin/usherin
OG_5163	OG_5163:syntaxin_binding_protein_4
OG_5165	OG_5165:PDZ_domain_containing_ring_finger_3
OG_5171	OG_5171:UBTF/UBTFL1
OG_5172	NA
OG_5173	OG_5173:Pcsk2
OG_5175	OG_5175:G_protein_coupled_receptor_52
OG_5176	OG_5176:ADAM_metallopeptidase_with_thrombospondin_type_1_motif_14/ADAM_metallopeptidase_with_thrombospondin_type_1_motif_15/C_type_lectin_domain_family_1_member_B/mannose_receptor_C_type_2
OG_5180	OG_5180:hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_alpha/mitochondrial_E3_ubiquitin_protein_ligase_1
OG_5198	NA
OG_5200	OG_5200:Ankrd12/ankyrin_repeat_domain_11/BRCA1_associated_RING_domain_1
OG_5203	NA
OG_5207	NA
OG_5209	OG_5209:ankyrin_repeat_and_SOCS_box_containing_3/ankyrin_repeat_domain_66/inhibitor_of_Bruton_tyrosine_kinase
OG_5210	NA
OG_5211	OG_5211:filamin_A/filamin_B/filamin_C
OG_5214	OG_5214:5_hydroxytryptamine_receptor_7/adrenoceptor_alpha_1B/cholecystokinin_B_receptor/dopamine_receptor_D2/neuromedin_U_receptor_2/neuropeptide_S_receptor_1/sphingosine_1_phosphate_receptor_1
OG_5219	NA
OG_5221	OG_5221:Hmgb3
OG_5223	OG_5223:
OG_5224	OG_5224:cubilin
OG_5228	OG_5228:MAM_and_LDL_receptor_class_A_domain_containing_1
OG_5232	OG_5232:delta_like_canonical_Notch_ligand_1
OG_5237	NA
OG_5242	OG_5242:
OG_5243	OG_5243:C_X_C_motif_chemokine_receptor_6/gastrin_releasing_peptide_receptor
OG_5249	OG_5249:
OG_5262	OG_5262:Caln1
OG_5268	NA
OG_5276	OG_5276:fem_1_homolog_B
OG_5277	OG_5277:microtubule_actin_crosslinking_factor_1/plectin
OG_5283	OG_5283:growth_factor_receptor_bound_protein_14
OG_5284	NA
OG_5290	NA
OG_5293	OG_5293:frizzled_class_receptor_1
OG_5302	NA
OG_5305	NA
OG_5310	OG_5310:
OG_5312	OG_5312:ankyrin_repeat_domain_60
OG_5315	NA
OG_5321	NA
OG_5323	OG_5323:ring_finger_and_FYVE_like_domain_containing_E3_ubiquitin_protein_ligase/X_linked_inhibitor_of_apoptosis
OG_5324	OG_5324:AC008770.2/ZNF260/ZNF320/ZNF551/ZNF555/ZNF658/ZNF732/ZNF763
OG_5326	OG_5326:F_box_and_leucine_rich_repeat_protein_13/Fbxl16
OG_5332	OG_5332:protein_phosphatase_3_regulatory_subunit_B_beta
OG_5340	OG_5340:CEA_cell_adhesion_molecule_5/contactin_1/hemicentin_1/immunoglobulin_superfamily_member_10/opioid_binding_protein_cell_adhesion_molecule_like
OG_5363	OG_5363:Tubb3
OG_5397	OG_5397:agrin
OG_5398	OG_5398:natriuretic_peptide_receptor_1
OG_5405	OG_5405:bone_morphogenetic_protein_4
OG_5408	OG_5408:calmodulin_1/calmodulin_like_3/myosin_light_chain_9
OG_5420	OG_5420:hemicentin_1
OG_5423	OG_5423:RAB8A_member_RAS_oncogene_family/RAB8B_member_RAS_oncogene_family
OG_5424	NA
OG_5438	NA
OG_5458	NA
OG_5460	NA
OG_5485	NA
OG_5519	NA
OG_5521	OG_5521:KLF1/KLF2/KLF3/KLF4/KLF5/KLF6/KLF7/KLF8/KLF12
OG_5523	NA
OG_5530	OG_5530:
OG_5559	OG_5559:
OG_5611	NA
OG_5617	NA
OG_5632	NA
OG_5637	NA
OG_5670	NA
OG_5683	OG_5683:Pclo
OG_5708	NA
OG_5710	NA
OG_5717	OG_5717:C2_calcium_dependent_domain_containing_5/cathepsin_D
OG_5725	OG_5725:
OG_5737	OG_5737:transmembrane_protein_237
OG_5739	OG_5739:
OG_5757	OG_5757:Pfdn2/prefoldin_subunit_2
OG_5758	OG_5758:Cox20/cytochrome_c_oxidase_assembly_factor_COX20
OG_5761	OG_5761:TATA_box_binding_protein_associated_factor_RNA_polymerase_I_subunit_A
OG_5766	OG_5766:enkurin_TRPC_channel_interacting_protein
OG_5769	OG_5769:neural_proliferation_differentiation_and_control_1/Npdc1
OG_5782	OG_5782:cilia_and_flagella_associated_protein_157
OG_5784	OG_5784:NADH_ubiquinone_oxidoreductase_subunit_A8/Ndufa8
OG_5785	OG_5785:suppressor_of_cancer_cell_invasion
OG_5786	OG_5786:coiled_coil_domain_containing_173
OG_5787	OG_5787:Cryab
OG_5788	OG_5788:
OG_5794	OG_5794:Emc4/ER_membrane_protein_complex_subunit_4
OG_5795	OG_5795:ER_membrane_protein_complex_subunit_7
OG_5798	OG_5798:signal_recognition_particle_14/Srp14
OG_5817	OG_5817:ribosomal_protein_S21
OG_5832	OG_5832:zinc_finger_B_box_domain_containing
OG_5845	OG_5845:SNAP_associated_protein
OG_5848	OG_5848:ubiquitin_conjugating_enzyme_E2_H
OG_5849	OG_5849:Ube2e3/ubiquitin_conjugating_enzyme_E2_E3
OG_5852	OG_5852:Aak1/BMP2_inducible_kinase
OG_5874	OG_5874:charged_multivesicular_body_protein_5
OG_5875	OG_5875:Dctn3/dynactin_subunit_3
OG_5885	OG_5885:heat_shock_protein_family_B_small_member_11
OG_5909	OG_5909:transmembrane_protein_201
OG_5910	NA
OG_5923	OG_5923:LDL_receptor_related_protein_associated_protein_1/Lrpap1
OG_5940	OG_5940:Pop5/POP5_homolog_ribonuclease_P_MRP_subunit
OG_5941	OG_5941:Vps29/VPS29_retromer_complex_component
OG_5956	OG_5956:ubiquitin_like_3
OG_5960	OG_5960:NADH_ubiquinone_oxidoreductase_subunit_A5/Ndufa5
OG_5973	OG_5973:chromosome_2_open_reading_frame_81
OG_5974	OG_5974:DPY30_domain_containing_2
OG_5978	OG_5978:NME_NM23_family_member_5
OG_5990	OG_5990:chromosome_12_open_reading_frame_57
OG_5992	OG_5992:cAMP_responsive_element_binding_protein_like_2/CREBL2
OG_6001	OG_6001:presenilin_enhancer_gamma_secretase_subunit
OG_6010	OG_6010:Bet1_golgi_vesicular_membrane_trafficking_protein_like
OG_6012	OG_6012:syntaxin_6
OG_6025	OG_6025:Crym/crystallin_mu
OG_6038	OG_6038:Slc6a1/Slc6a17/solute_carrier_family_6_member_1/solute_carrier_family_6_member_11/solute_carrier_family_6_member_12/solute_carrier_family_6_member_13/solute_carrier_family_6_member_14/solute_carrier_family_6_member_15/solute_carrier_family_6_member_18/solute_carrier_family_6_member_19/solute_carrier_family_6_member_2/solute_carrier_family_6_member_20/solute_carrier_family_6_member_4/solute_carrier_family_6_member_5/solute_carrier_family_6_member_8
OG_6040	OG_6040:solute_carrier_family_6_member_1/solute_carrier_family_6_member_2/solute_carrier_family_6_member_5
OG_6041	OG_6041:solute_carrier_family_6_member_12/solute_carrier_family_6_member_13/solute_carrier_family_6_member_3/solute_carrier_family_6_member_5/solute_carrier_family_6_member_6/solute_carrier_family_6_member_7/solute_carrier_family_6_member_8/solute_carrier_family_6_member_9
OG_6047	OG_6047:R3H_domain_containing_4/R3hdm4
OG_6062	OG_6062:cilia_and_flagella_associated_protein_97
OG_6064	OG_6064:NADH_ubiquinone_oxidoreductase_subunit_A13/Ndufa13
OG_6073	OG_6073:chromosome_19_open_reading_frame_44
OG_6075	OG_6075:Scoc/short_coiled_coil_protein
OG_6088	OG_6088:IST1_factor_associated_with_ESCRT_III
OG_6095	OG_6095:Banp
OG_6101	OG_6101:charged_multivesicular_body_protein_4B
OG_6131	OG_6131:Fam57b/TLC_domain_containing_3A/TLC_domain_containing_3B
OG_6137	OG_6137:Cox5a/cytochrome_c_oxidase_subunit_5A
OG_6146	OG_6146:Polr2m
OG_6148	OG_6148:chromosome_9_open_reading_frame_116
OG_6152	OG_6152:prolyl_4_hydroxylase_subunit_alpha_1/prolyl_4_hydroxylase_subunit_alpha_2/prolyl_4_hydroxylase_subunit_alpha_3
OG_6156	OG_6156:Tusc2
OG_6162	OG_6162:KAT8_regulatory_NSL_complex_subunit_1/KAT8_regulatory_NSL_complex_subunit_1_like/leucine_zipper_transcription_factor_like_1
OG_6164	OG_6164:mitochondrial_fission_process_1/Mtfp1/novel_SEC14_like_2_S._cerevisiae_SEC14L2_and_mitochondrial_protein_18_kDa_MTP18_protein
OG_6171	OG_6171:ATP6V1F_neighbor
OG_6172	OG_6172:family_with_sequence_similarity_183_member_A
OG_6173	OG_6173:Snap47
OG_6176	OG_6176:transmembrane_protein_11
OG_6186	OG_6186:RPA_interacting_protein
OG_6191	OG_6191:thymidine_kinase_1
OG_6197	OG_6197:Ift20/intraflagellar_transport_20
OG_6203	OG_6203:thioredoxin_related_transmembrane_protein_2/Tmx2
OG_6239	OG_6239:
OG_6286	OG_6286:cyclin_dependent_kinase_2_interacting_protein
OG_6287	OG_6287:Tmem179
OG_6290	OG_6290:Sub1/SUB1_regulator_of_transcription
OG_6291	OG_6291:ribosomal_protein_L30/Rpl30
OG_6298	OG_6298:chromosome_22_open_reading_frame_23
OG_6303	OG_6303:ribosomal_RNA_processing_7_homolog_A
OG_6308	OG_6308:testis_expressed_49
OG_6309	OG_6309:
OG_6315	OG_6315:scaffold_protein_involved_in_DNA_repair
OG_6324	OG_6324:centrosomal_protein_19/Cep19
OG_6329	OG_6329:cilia_and_flagella_associated_protein_298
OG_6339	OG_6339:NA
OG_6341	OG_6341:ubiquinol_cytochrome_c_reductase_complex_assembly_factor_2/Uqcc2
OG_6362	OG_6362:kinesin_family_member_1A/kinesin_family_member_1B
OG_6366	OG_6366:steroid_receptor_RNA_activator_1
OG_6371	NA
OG_6380	OG_6380:Sirt3/sirtuin_3
OG_6391	OG_6391:chromosome_9_open_reading_frame_135
OG_6404	OG_6404:ferritin_heavy_chain_1/ferritin_light_chain/Fth1
OG_6414	OG_6414:Nop10/NOP10_ribonucleoprotein
OG_6422	OG_6422:HCLS1_associated_protein_X_1
OG_6431	OG_6431:Med28/mediator_complex_subunit_28
OG_6432	OG_6432:iron_sulfur_cluster_assembly_enzyme/Iscu
OG_6439	OG_6439:fucose_mutarotase/Fuom
OG_6454	OG_6454:ubiquinol_cytochrome_c_reductase_complex_III_subunit_X/Uqcr10
OG_6455	OG_6455:ubiquinol_cytochrome_c_reductase_complex_III_subunit_VII/Uqcrq
